Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
514.00	22.900	17.265	0.057919	19.889	21.216	47.093	103.89	156.95	591.48	0.33843	undefined	undefined	supercritical
514.00	23.000	17.279	0.057874	19.879	21.211	47.071	103.87	156.76	592.79	0.33562	undefined	undefined	supercritical
514.00	23.100	17.292	0.057830	19.869	21.205	47.050	103.84	156.58	594.10	0.33284	undefined	undefined	supercritical
514.00	23.200	17.305	0.057785	19.860	21.200	47.028	103.82	156.41	595.41	0.33009	undefined	undefined	supercritical
514.00	23.300	17.319	0.057741	19.850	21.195	47.007	103.79	156.23	596.71	0.32737	undefined	undefined	supercritical
514.00	23.400	17.332	0.057697	19.840	21.190	46.986	103.77	156.06	598.00	0.32467	undefined	undefined	supercritical
514.00	23.500	17.345	0.057654	19.830	21.185	46.965	103.74	155.88	599.29	0.32200	undefined	undefined	supercritical
514.00	23.600	17.358	0.057610	19.820	21.180	46.944	103.72	155.71	600.57	0.31936	undefined	undefined	supercritical
514.00	23.700	17.371	0.057567	19.811	21.175	46.923	103.70	155.54	601.85	0.31674	undefined	undefined	supercritical
514.00	23.800	17.384	0.057525	19.801	21.170	46.902	103.67	155.38	603.13	0.31415	undefined	undefined	supercritical
514.00	23.900	17.397	0.057482	19.791	21.165	46.882	103.65	155.21	604.40	0.31158	undefined	undefined	supercritical
514.00	24.000	17.409	0.057440	19.782	21.160	46.861	103.63	155.05	605.66	0.30904	undefined	undefined	supercritical
514.00	24.100	17.422	0.057398	19.772	21.156	46.841	103.61	154.88	606.92	0.30652	undefined	undefined	supercritical
514.00	24.200	17.435	0.057357	19.763	21.151	46.820	103.58	154.72	608.18	0.30403	undefined	undefined	supercritical
514.00	24.300	17.447	0.057315	19.753	21.146	46.800	103.56	154.56	609.43	0.30156	undefined	undefined	supercritical
514.00	24.400	17.460	0.057274	19.744	21.142	46.780	103.54	154.41	610.67	0.29911	undefined	undefined	supercritical
514.00	24.500	17.472	0.057234	19.735	21.137	46.760	103.52	154.25	611.92	0.29669	undefined	undefined	supercritical
514.00	24.600	17.485	0.057193	19.725	21.132	46.740	103.50	154.09	613.15	0.29428	undefined	undefined	supercritical
514.00	24.700	17.497	0.057153	19.716	21.128	46.720	103.47	153.94	614.39	0.29190	undefined	undefined	supercritical
514.00	24.800	17.509	0.057113	19.707	21.123	46.700	103.45	153.79	615.62	0.28955	undefined	undefined	supercritical
514.00	24.900	17.521	0.057073	19.698	21.119	46.680	103.43	153.64	616.84	0.28721	undefined	undefined	supercritical
514.00	25.000	17.534	0.057033	19.689	21.115	46.661	103.41	153.49	618.06	0.28489	undefined	undefined	supercritical
514.00	25.100	17.546	0.056994	19.680	21.110	46.641	103.39	153.34	619.28	0.28260	undefined	undefined	supercritical
514.00	25.200	17.558	0.056955	19.671	21.106	46.622	103.37	153.19	620.49	0.28032	undefined	undefined	supercritical
514.00	25.300	17.570	0.056916	19.662	21.102	46.602	103.35	153.05	621.70	0.27807	undefined	undefined	supercritical
514.00	25.400	17.582	0.056877	19.653	21.097	46.583	103.33	152.90	622.91	0.27584	undefined	undefined	supercritical
514.00	25.500	17.594	0.056839	19.644	21.093	46.564	103.31	152.76	624.11	0.27362	undefined	undefined	supercritical
514.00	25.600	17.605	0.056801	19.635	21.089	46.545	103.29	152.62	625.30	0.27143	undefined	undefined	supercritical
514.00	25.700	17.617	0.056763	19.626	21.085	46.525	103.27	152.47	626.50	0.26925	undefined	undefined	supercritical
514.00	25.800	17.629	0.056725	19.617	21.081	46.506	103.25	152.34	627.69	0.26709	undefined	undefined	supercritical
514.00	25.900	17.641	0.056688	19.609	21.077	46.488	103.23	152.20	628.87	0.26496	undefined	undefined	supercritical
514.00	26.000	17.652	0.056650	19.600	21.073	46.469	103.21	152.06	630.05	0.26283	undefined	undefined	supercritical
514.00	26.100	17.664	0.056613	19.591	21.069	46.450	103.19	151.92	631.23	0.26073	undefined	undefined	supercritical
514.00	26.200	17.675	0.056576	19.583	21.065	46.431	103.17	151.79	632.40	0.25865	undefined	undefined	supercritical
514.00	26.300	17.687	0.056540	19.574	21.061	46.413	103.15	151.65	633.57	0.25658	undefined	undefined	supercritical
514.00	26.400	17.698	0.056503	19.565	21.057	46.394	103.13	151.52	634.74	0.25453	undefined	undefined	supercritical
514.00	26.500	17.709	0.056467	19.557	21.053	46.376	103.11	151.39	635.90	0.25250	undefined	undefined	supercritical
514.00	26.600	17.721	0.056431	19.548	21.049	46.357	103.09	151.26	637.06	0.25048	undefined	undefined	supercritical
514.00	26.700	17.732	0.056395	19.540	21.046	46.339	103.07	151.13	638.22	0.24849	undefined	undefined	supercritical
514.00	26.800	17.743	0.056360	19.531	21.042	46.321	103.05	151.00	639.37	0.24650	undefined	undefined	supercritical
514.00	26.900	17.754	0.056324	19.523	21.038	46.303	103.03	150.87	640.52	0.24454	undefined	undefined	supercritical
514.00	27.000	17.765	0.056289	19.515	21.034	46.284	103.01	150.75	641.67	0.24259	undefined	undefined	supercritical
514.00	27.100	17.777	0.056254	19.506	21.031	46.266	103.00	150.62	642.81	0.24065	undefined	undefined	supercritical
514.00	27.200	17.788	0.056219	19.498	21.027	46.248	102.98	150.50	643.95	0.23873	undefined	undefined	supercritical
514.00	27.300	17.799	0.056184	19.490	21.024	46.231	102.96	150.37	645.08	0.23683	undefined	undefined	supercritical
514.00	27.400	17.809	0.056150	19.482	21.020	46.213	102.94	150.25	646.21	0.23494	undefined	undefined	supercritical
514.00	27.500	17.820	0.056116	19.473	21.017	46.195	102.92	150.13	647.34	0.23307	undefined	undefined	supercritical
514.00	27.600	17.831	0.056081	19.465	21.013	46.177	102.91	150.01	648.47	0.23121	undefined	undefined	supercritical
514.00	27.700	17.842	0.056048	19.457	21.010	46.160	102.89	149.89	649.59	0.22936	undefined	undefined	supercritical
514.00	27.800	17.853	0.056014	19.449	21.006	46.142	102.87	149.77	650.71	0.22753	undefined	undefined	supercritical
514.00	27.900	17.863	0.055980	19.441	21.003	46.125	102.85	149.65	651.83	0.22572	undefined	undefined	supercritical
514.00	28.000	17.874	0.055947	19.433	20.999	46.107	102.83	149.53	652.94	0.22392	undefined	undefined	supercritical
514.00	28.100	17.885	0.055914	19.425	20.996	46.090	102.82	149.42	654.05	0.22213	undefined	undefined	supercritical
514.00	28.200	17.895	0.055881	19.417	20.993	46.073	102.80	149.30	655.15	0.22036	undefined	undefined	supercritical
514.00	28.300	17.906	0.055848	19.409	20.990	46.055	102.78	149.19	656.26	0.21860	undefined	undefined	supercritical
514.00	28.400	17.916	0.055815	19.401	20.986	46.038	102.77	149.07	657.36	0.21685	undefined	undefined	supercritical
514.00	28.500	17.927	0.055782	19.393	20.983	46.021	102.75	148.96	658.46	0.21512	undefined	undefined	supercritical
514.00	28.600	17.937	0.055750	19.385	20.980	46.004	102.73	148.85	659.55	0.21339	undefined	undefined	supercritical
514.00	28.700	17.948	0.055718	19.378	20.977	45.987	102.71	148.74	660.64	0.21169	undefined	undefined	supercritical
514.00	28.800	17.958	0.055686	19.370	20.974	45.970	102.70	148.63	661.73	0.20999	undefined	undefined	supercritical
514.00	28.900	17.968	0.055654	19.362	20.971	45.953	102.68	148.52	662.82	0.20831	undefined	undefined	supercritical
514.00	29.000	17.978	0.055622	19.354	20.967	45.936	102.66	148.41	663.90	0.20664	undefined	undefined	supercritical
514.00	29.100	17.989	0.055590	19.347	20.964	45.920	102.65	148.30	664.98	0.20498	undefined	undefined	supercritical
514.00	29.200	17.999	0.055559	19.339	20.961	45.903	102.63	148.19	666.06	0.20334	undefined	undefined	supercritical
514.00	29.300	18.009	0.055528	19.331	20.958	45.886	102.62	148.09	667.13	0.20170	undefined	undefined	supercritical
514.00	29.400	18.019	0.055497	19.324	20.955	45.870	102.60	147.98	668.20	0.20008	undefined	undefined	supercritical
514.00	29.500	18.029	0.055466	19.316	20.952	45.853	102.58	147.88	669.27	0.19847	undefined	undefined	supercritical
514.00	29.600	18.039	0.055435	19.309	20.950	45.837	102.57	147.77	670.34	0.19687	undefined	undefined	supercritical
514.00	29.700	18.049	0.055404	19.301	20.947	45.820	102.55	147.67	671.40	0.19529	undefined	undefined	supercritical
514.00	29.800	18.059	0.055374	19.294	20.944	45.804	102.54	147.57	672.46	0.19371	undefined	undefined	supercritical
514.00	29.900	18.069	0.055343	19.286	20.941	45.788	102.52	147.46	673.52	0.19215	undefined	undefined	supercritical
514.00	30.000	18.079	0.055313	19.279	20.938	45.771	102.50	147.36	674.58	0.19059	undefined	undefined	supercritical
514.00	30.100	18.089	0.055283	19.271	20.935	45.755	102.49	147.26	675.63	0.18905	undefined	undefined	supercritical
514.00	30.200	18.099	0.055253	19.264	20.933	45.739	102.47	147.16	676.68	0.18752	undefined	undefined	supercritical
514.00	30.300	18.108	0.055223	19.257	20.930	45.723	102.46	147.06	677.73	0.18600	undefined	undefined	supercritical
514.00	30.400	18.118	0.055193	19.249	20.927	45.707	102.44	146.96	678.77	0.18449	undefined	undefined	supercritical
514.00	30.500	18.128	0.055164	19.242	20.924	45.691	102.43	146.86	679.81	0.18299	undefined	undefined	supercritical
514.00	30.600	18.137	0.055135	19.235	20.922	45.675	102.41	146.77	680.85	0.18150	undefined	undefined	supercritical
514.00	30.700	18.147	0.055105	19.227	20.919	45.659	102.40	146.67	681.89	0.18002	undefined	undefined	supercritical
514.00	30.800	18.157	0.055076	19.220	20.916	45.643	102.38	146.57	682.93	0.17855	undefined	undefined	supercritical
514.00	30.900	18.166	0.055047	19.213	20.914	45.627	102.37	146.48	683.96	0.17709	undefined	undefined	supercritical
514.00	31.000	18.176	0.055018	19.206	20.911	45.612	102.35	146.38	684.99	0.17564	undefined	undefined	supercritical
514.00	31.100	18.185	0.054990	19.198	20.909	45.596	102.34	146.29	686.02	0.17420	undefined	undefined	supercritical
514.00	31.200	18.195	0.054961	19.191	20.906	45.580	102.32	146.20	687.04	0.17277	undefined	undefined	supercritical
514.00	31.300	18.204	0.054932	19.184	20.904	45.565	102.31	146.10	688.06	0.17135	undefined	undefined	supercritical
514.00	31.400	18.214	0.054904	19.177	20.901	45.549	102.29	146.01	689.08	0.16994	undefined	undefined	supercritical
514.00	31.500	18.223	0.054876	19.170	20.899	45.534	102.28	145.92	690.10	0.16854	undefined	undefined	supercritical
514.00	31.600	18.232	0.054848	19.163	20.896	45.518	102.26	145.83	691.12	0.16715	undefined	undefined	supercritical
514.00	31.700	18.242	0.054820	19.156	20.894	45.503	102.25	145.74	692.13	0.16577	undefined	undefined	supercritical
514.00	31.800	18.251	0.054792	19.149	20.891	45.488	102.23	145.65	693.14	0.16439	undefined	undefined	supercritical
514.00	31.900	18.260	0.054764	19.142	20.889	45.472	102.22	145.56	694.15	0.16303	undefined	undefined	supercritical
514.00	32.000	18.269	0.054737	19.135	20.887	45.457	102.21	145.47	695.16	0.16167	undefined	undefined	supercritical
514.00	32.100	18.278	0.054709	19.128	20.884	45.442	102.19	145.38	696.16	0.16033	undefined	undefined	supercritical
514.00	32.200	18.288	0.054682	19.121	20.882	45.427	102.18	145.29	697.16	0.15899	undefined	undefined	supercritical
514.00	32.300	18.297	0.054655	19.114	20.880	45.412	102.16	145.20	698.16	0.15766	undefined	undefined	supercritical
514.00	32.400	18.306	0.054627	19.107	20.877	45.397	102.15	145.12	699.16	0.15634	undefined	undefined	supercritical
514.00	32.500	18.315	0.054600	19.101	20.875	45.381	102.14	145.03	700.15	0.15503	undefined	undefined	supercritical
514.00	32.600	18.324	0.054574	19.094	20.873	45.367	102.12	144.94	701.14	0.15372	undefined	undefined	supercritical
514.00	32.700	18.333	0.054547	19.087	20.871	45.352	102.11	144.86	702.14	0.15243	undefined	undefined	supercritical
514.00	32.800	18.342	0.054520	19.080	20.868	45.337	102.09	144.77	703.12	0.15114	undefined	undefined	supercritical
514.00	32.900	18.351	0.054494	19.073	20.866	45.322	102.08	144.69	704.11	0.14986	undefined	undefined	supercritical
514.00	33.000	18.360	0.054467	19.067	20.864	45.307	102.07	144.60	705.09	0.14859	undefined	undefined	supercritical
514.00	33.100	18.369	0.054441	19.060	20.862	45.292	102.05	144.52	706.08	0.14733	undefined	undefined	supercritical
514.00	33.200	18.377	0.054415	19.053	20.860	45.278	102.04	144.44	707.06	0.14607	undefined	undefined	supercritical
514.00	33.300	18.386	0.054388	19.047	20.858	45.263	102.03	144.36	708.03	0.14482	undefined	undefined	supercritical
514.00	33.400	18.395	0.054362	19.040	20.856	45.248	102.01	144.27	709.01	0.14359	undefined	undefined	supercritical
514.00	33.500	18.404	0.054337	19.033	20.854	45.234	102.00	144.19	709.98	0.14235	undefined	undefined	supercritical
514.00	33.600	18.413	0.054311	19.027	20.852	45.219	101.99	144.11	710.95	0.14113	undefined	undefined	supercritical
514.00	33.700	18.421	0.054285	19.020	20.850	45.205	101.97	144.03	711.92	0.13991	undefined	undefined	supercritical
514.00	33.800	18.430	0.054260	19.014	20.848	45.190	101.96	143.95	712.89	0.13870	undefined	undefined	supercritical
514.00	33.900	18.439	0.054234	19.007	20.846	45.176	101.95	143.87	713.85	0.13750	undefined	undefined	supercritical
514.00	34.000	18.447	0.054209	19.000	20.844	45.161	101.93	143.79	714.82	0.13631	undefined	undefined	supercritical
514.00	34.100	18.456	0.054183	18.994	20.842	45.147	101.92	143.71	715.78	0.13512	undefined	undefined	supercritical
514.00	34.200	18.464	0.054158	18.987	20.840	45.133	101.91	143.64	716.74	0.13394	undefined	undefined	supercritical
514.00	34.300	18.473	0.054133	18.981	20.838	45.119	101.89	143.56	717.70	0.13277	undefined	undefined	supercritical
514.00	34.400	18.481	0.054108	18.975	20.836	45.104	101.88	143.48	718.65	0.13160	undefined	undefined	supercritical
514.00	34.500	18.490	0.054083	18.968	20.834	45.090	101.87	143.40	719.60	0.13044	undefined	undefined	supercritical
514.00	34.600	18.498	0.054059	18.962	20.832	45.076	101.86	143.33	720.56	0.12929	undefined	undefined	supercritical
514.00	34.700	18.507	0.054034	18.955	20.830	45.062	101.84	143.25	721.50	0.12814	undefined	undefined	supercritical
514.00	34.800	18.515	0.054009	18.949	20.828	45.048	101.83	143.18	722.45	0.12700	undefined	undefined	supercritical
514.00	34.900	18.524	0.053985	18.943	20.827	45.034	101.82	143.10	723.40	0.12587	undefined	undefined	supercritical
514.00	35.000	18.532	0.053960	18.936	20.825	45.020	101.80	143.03	724.34	0.12475	undefined	undefined	supercritical
514.00	35.100	18.540	0.053936	18.930	20.823	45.006	101.79	142.95	725.28	0.12363	undefined	undefined	supercritical
514.00	35.200	18.549	0.053912	18.924	20.821	44.992	101.78	142.88	726.22	0.12252	undefined	undefined	supercritical
514.00	35.300	18.557	0.053888	18.917	20.820	44.978	101.77	142.80	727.16	0.12141	undefined	undefined	supercritical
514.00	35.400	18.565	0.053864	18.911	20.818	44.964	101.75	142.73	728.10	0.12031	undefined	undefined	supercritical
514.00	35.500	18.574	0.053840	18.905	20.816	44.950	101.74	142.66	729.03	0.11922	undefined	undefined	supercritical
514.00	35.600	18.582	0.053816	18.899	20.814	44.937	101.73	142.59	729.96	0.11813	undefined	undefined	supercritical
514.00	35.700	18.590	0.053792	18.892	20.813	44.923	101.72	142.51	730.89	0.11705	undefined	undefined	supercritical
514.00	35.800	18.598	0.053769	18.886	20.811	44.909	101.71	142.44	731.82	0.11598	undefined	undefined	supercritical
514.00	35.900	18.606	0.053745	18.880	20.809	44.896	101.69	142.37	732.75	0.11491	undefined	undefined	supercritical
514.00	36.000	18.614	0.053722	18.874	20.808	44.882	101.68	142.30	733.68	0.11385	undefined	undefined	supercritical
514.00	36.100	18.623	0.053698	18.868	20.806	44.868	101.67	142.23	734.60	0.11279	undefined	undefined	supercritical
514.00	36.200	18.631	0.053675	18.862	20.805	44.855	101.66	142.16	735.52	0.11174	undefined	undefined	supercritical
514.00	36.300	18.639	0.053652	18.855	20.803	44.841	101.64	142.09	736.44	0.11070	undefined	undefined	supercritical
514.00	36.400	18.647	0.053629	18.849	20.801	44.828	101.63	142.02	737.36	0.10966	undefined	undefined	supercritical
514.00	36.500	18.655	0.053606	18.843	20.800	44.814	101.62	141.95	738.28	0.10863	undefined	undefined	supercritical
514.00	36.600	18.663	0.053583	18.837	20.798	44.801	101.61	141.88	739.19	0.10760	undefined	undefined	supercritical
514.00	36.700	18.671	0.053560	18.831	20.797	44.788	101.60	141.82	740.10	0.10658	undefined	undefined	supercritical
514.00	36.800	18.679	0.053537	18.825	20.795	44.774	101.59	141.75	741.01	0.10557	undefined	undefined	supercritical
514.00	36.900	18.687	0.053515	18.819	20.794	44.761	101.57	141.68	741.92	0.10456	undefined	undefined	supercritical
514.00	37.000	18.694	0.053492	18.813	20.792	44.748	101.56	141.61	742.83	0.10356	undefined	undefined	supercritical
514.00	37.100	18.702	0.053469	18.807	20.791	44.734	101.55	141.55	743.74	0.10256	undefined	undefined	supercritical
514.00	37.200	18.710	0.053447	18.801	20.790	44.721	101.54	141.48	744.64	0.10157	undefined	undefined	supercritical
514.00	37.300	18.718	0.053425	18.795	20.788	44.708	101.53	141.41	745.55	0.10058	undefined	undefined	supercritical
514.00	37.400	18.726	0.053402	18.789	20.787	44.695	101.52	141.35	746.45	0.099596	undefined	undefined	supercritical
514.00	37.500	18.734	0.053380	18.784	20.785	44.682	101.50	141.28	747.35	0.098620	undefined	undefined	supercritical
514.00	37.600	18.741	0.053358	18.778	20.784	44.669	101.49	141.22	748.24	0.097649	undefined	undefined	supercritical
514.00	37.700	18.749	0.053336	18.772	20.783	44.656	101.48	141.15	749.14	0.096683	undefined	undefined	supercritical
514.00	37.800	18.757	0.053314	18.766	20.781	44.643	101.47	141.09	750.03	0.095722	undefined	undefined	supercritical
514.00	37.900	18.765	0.053292	18.760	20.780	44.630	101.46	141.02	750.93	0.094767	undefined	undefined	supercritical
514.00	38.000	18.772	0.053270	18.754	20.778	44.617	101.45	140.96	751.82	0.093816	undefined	undefined	supercritical
514.00	38.100	18.780	0.053249	18.748	20.777	44.604	101.44	140.90	752.71	0.092871	undefined	undefined	supercritical
514.00	38.200	18.787	0.053227	18.743	20.776	44.591	101.42	140.83	753.60	0.091931	undefined	undefined	supercritical
514.00	38.300	18.795	0.053205	18.737	20.775	44.578	101.41	140.77	754.48	0.090996	undefined	undefined	supercritical
514.00	38.400	18.803	0.053184	18.731	20.773	44.565	101.40	140.71	755.37	0.090065	undefined	undefined	supercritical
514.00	38.500	18.810	0.053162	18.725	20.772	44.552	101.39	140.64	756.25	0.089140	undefined	undefined	supercritical
514.00	38.600	18.818	0.053141	18.720	20.771	44.540	101.38	140.58	757.13	0.088220	undefined	undefined	supercritical
514.00	38.700	18.825	0.053120	18.714	20.770	44.527	101.37	140.52	758.01	0.087304	undefined	undefined	supercritical
514.00	38.800	18.833	0.053099	18.708	20.768	44.514	101.36	140.46	758.89	0.086393	undefined	undefined	supercritical
514.00	38.900	18.840	0.053077	18.702	20.767	44.501	101.35	140.40	759.77	0.085487	undefined	undefined	supercritical
514.00	39.000	18.848	0.053056	18.697	20.766	44.489	101.34	140.34	760.64	0.084586	undefined	undefined	supercritical
514.00	39.100	18.855	0.053035	18.691	20.765	44.476	101.32	140.28	761.52	0.083689	undefined	undefined	supercritical
514.00	39.200	18.863	0.053014	18.685	20.764	44.464	101.31	140.22	762.39	0.082797	undefined	undefined	supercritical
514.00	39.300	18.870	0.052994	18.680	20.762	44.451	101.30	140.16	763.26	0.081910	undefined	undefined	supercritical
514.00	39.400	18.878	0.052973	18.674	20.761	44.439	101.29	140.10	764.13	0.081027	undefined	undefined	supercritical
514.00	39.500	18.885	0.052952	18.669	20.760	44.426	101.28	140.04	765.00	0.080149	undefined	undefined	supercritical
514.00	39.600	18.892	0.052931	18.663	20.759	44.414	101.27	139.98	765.87	0.079275	undefined	undefined	supercritical
514.00	39.700	18.900	0.052911	18.657	20.758	44.401	101.26	139.92	766.73	0.078406	undefined	undefined	supercritical
514.00	39.800	18.907	0.052890	18.652	20.757	44.389	101.25	139.86	767.60	0.077541	undefined	undefined	supercritical
514.00	39.900	18.914	0.052870	18.646	20.756	44.376	101.24	139.80	768.46	0.076681	undefined	undefined	supercritical
514.00	40.000	18.922	0.052850	18.641	20.755	44.364	101.23	139.75	769.32	0.075825	undefined	undefined	supercritical
514.00	40.100	18.929	0.052829	18.635	20.754	44.352	101.22	139.69	770.18	0.074973	undefined	undefined	supercritical
514.00	40.200	18.936	0.052809	18.630	20.753	44.339	101.21	139.63	771.04	0.074126	undefined	undefined	supercritical
514.00	40.300	18.943	0.052789	18.624	20.752	44.327	101.20	139.57	771.89	0.073283	undefined	undefined	supercritical
514.00	40.400	18.951	0.052769	18.619	20.751	44.315	101.19	139.52	772.75	0.072444	undefined	undefined	supercritical
514.00	40.500	18.958	0.052749	18.613	20.750	44.303	101.18	139.46	773.60	0.071609	undefined	undefined	supercritical
