Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
555.00	15.167	6.3395	0.15774	41.905	44.298	93.491	206.13	253.79	487.49	0.17162	undefined	undefined	supercritical
555.00	15.200	6.3416	0.15769	41.899	44.296	93.479	206.13	253.75	488.04	0.17027	undefined	undefined	supercritical
555.00	15.233	6.3436	0.15764	41.894	44.295	93.467	206.12	253.70	488.59	0.16892	undefined	undefined	supercritical
555.00	15.267	6.3456	0.15759	41.888	44.293	93.455	206.12	253.65	489.14	0.16759	undefined	undefined	supercritical
555.00	15.300	6.3477	0.15754	41.882	44.292	93.443	206.12	253.61	489.68	0.16626	undefined	undefined	supercritical
555.00	15.333	6.3497	0.15749	41.876	44.291	93.431	206.11	253.56	490.23	0.16493	undefined	undefined	supercritical
555.00	15.367	6.3517	0.15744	41.870	44.289	93.419	206.11	253.51	490.77	0.16362	undefined	undefined	supercritical
555.00	15.400	6.3538	0.15739	41.864	44.288	93.407	206.11	253.47	491.32	0.16231	undefined	undefined	supercritical
555.00	15.433	6.3558	0.15734	41.858	44.287	93.395	206.11	253.42	491.86	0.16100	undefined	undefined	supercritical
555.00	15.467	6.3578	0.15729	41.852	44.285	93.383	206.10	253.38	492.40	0.15970	undefined	undefined	supercritical
555.00	15.500	6.3598	0.15724	41.847	44.284	93.371	206.10	253.33	492.94	0.15841	undefined	undefined	supercritical
555.00	15.533	6.3618	0.15719	41.841	44.282	93.360	206.10	253.29	493.48	0.15713	undefined	undefined	supercritical
555.00	15.567	6.3638	0.15714	41.835	44.281	93.348	206.10	253.25	494.02	0.15585	undefined	undefined	supercritical
555.00	15.600	6.3658	0.15709	41.829	44.280	93.336	206.09	253.20	494.56	0.15458	undefined	undefined	supercritical
555.00	15.633	6.3678	0.15704	41.823	44.279	93.324	206.09	253.16	495.09	0.15331	undefined	undefined	supercritical
555.00	15.667	6.3697	0.15699	41.818	44.277	93.312	206.09	253.11	495.63	0.15205	undefined	undefined	supercritical
555.00	15.700	6.3717	0.15694	41.812	44.276	93.301	206.09	253.07	496.17	0.15080	undefined	undefined	supercritical
555.00	15.733	6.3737	0.15689	41.806	44.275	93.289	206.08	253.03	496.70	0.14955	undefined	undefined	supercritical
555.00	15.767	6.3757	0.15685	41.801	44.273	93.277	206.08	252.98	497.23	0.14831	undefined	undefined	supercritical
555.00	15.800	6.3776	0.15680	41.795	44.272	93.266	206.08	252.94	497.77	0.14707	undefined	undefined	supercritical
555.00	15.833	6.3796	0.15675	41.789	44.271	93.254	206.08	252.90	498.30	0.14584	undefined	undefined	supercritical
555.00	15.867	6.3815	0.15670	41.783	44.270	93.242	206.08	252.85	498.83	0.14462	undefined	undefined	supercritical
555.00	15.900	6.3835	0.15665	41.778	44.269	93.231	206.07	252.81	499.36	0.14340	undefined	undefined	supercritical
555.00	15.933	6.3854	0.15661	41.772	44.267	93.219	206.07	252.77	499.89	0.14218	undefined	undefined	supercritical
555.00	15.967	6.3874	0.15656	41.766	44.266	93.208	206.07	252.73	500.42	0.14098	undefined	undefined	supercritical
555.00	16.000	6.3893	0.15651	41.761	44.265	93.196	206.07	252.69	500.95	0.13978	undefined	undefined	supercritical
555.00	16.033	6.3913	0.15646	41.755	44.264	93.185	206.06	252.64	501.47	0.13858	undefined	undefined	supercritical
555.00	16.067	6.3932	0.15642	41.750	44.263	93.173	206.06	252.60	502.00	0.13739	undefined	undefined	supercritical
555.00	16.100	6.3951	0.15637	41.744	44.261	93.162	206.06	252.56	502.52	0.13621	undefined	undefined	supercritical
555.00	16.133	6.3970	0.15632	41.738	44.260	93.150	206.06	252.52	503.05	0.13503	undefined	undefined	supercritical
555.00	16.167	6.3989	0.15628	41.733	44.259	93.139	206.06	252.48	503.57	0.13385	undefined	undefined	supercritical
555.00	16.200	6.4009	0.15623	41.727	44.258	93.127	206.05	252.44	504.09	0.13269	undefined	undefined	supercritical
555.00	16.233	6.4028	0.15618	41.722	44.257	93.116	206.05	252.40	504.61	0.13152	undefined	undefined	supercritical
555.00	16.267	6.4047	0.15614	41.716	44.256	93.105	206.05	252.36	505.14	0.13037	undefined	undefined	supercritical
555.00	16.300	6.4066	0.15609	41.711	44.255	93.093	206.05	252.32	505.66	0.12921	undefined	undefined	supercritical
555.00	16.333	6.4085	0.15604	41.705	44.254	93.082	206.04	252.28	506.17	0.12807	undefined	undefined	supercritical
555.00	16.367	6.4103	0.15600	41.699	44.253	93.071	206.04	252.24	506.69	0.12692	undefined	undefined	supercritical
555.00	16.400	6.4122	0.15595	41.694	44.252	93.059	206.04	252.20	507.21	0.12579	undefined	undefined	supercritical
555.00	16.433	6.4141	0.15591	41.688	44.251	93.048	206.04	252.16	507.73	0.12466	undefined	undefined	supercritical
555.00	16.467	6.4160	0.15586	41.683	44.249	93.037	206.04	252.12	508.24	0.12353	undefined	undefined	supercritical
555.00	16.500	6.4179	0.15581	41.677	44.248	93.026	206.03	252.08	508.76	0.12241	undefined	undefined	supercritical
555.00	16.533	6.4197	0.15577	41.672	44.247	93.014	206.03	252.04	509.27	0.12129	undefined	undefined	supercritical
555.00	16.567	6.4216	0.15572	41.667	44.246	93.003	206.03	252.00	509.79	0.12018	undefined	undefined	supercritical
555.00	16.600	6.4235	0.15568	41.661	44.245	92.992	206.03	251.96	510.30	0.11908	undefined	undefined	supercritical
555.00	16.633	6.4253	0.15563	41.656	44.244	92.981	206.03	251.92	510.81	0.11798	undefined	undefined	supercritical
555.00	16.667	6.4272	0.15559	41.650	44.243	92.970	206.02	251.89	511.32	0.11688	undefined	undefined	supercritical
555.00	16.700	6.4290	0.15554	41.645	44.242	92.959	206.02	251.85	511.83	0.11579	undefined	undefined	supercritical
555.00	16.733	6.4309	0.15550	41.639	44.241	92.948	206.02	251.81	512.34	0.11470	undefined	undefined	supercritical
555.00	16.767	6.4327	0.15546	41.634	44.241	92.937	206.02	251.77	512.85	0.11362	undefined	undefined	supercritical
555.00	16.800	6.4346	0.15541	41.629	44.240	92.926	206.02	251.73	513.36	0.11255	undefined	undefined	supercritical
555.00	16.833	6.4364	0.15537	41.623	44.239	92.915	206.01	251.70	513.87	0.11147	undefined	undefined	supercritical
555.00	16.867	6.4382	0.15532	41.618	44.238	92.904	206.01	251.66	514.37	0.11041	undefined	undefined	supercritical
555.00	16.900	6.4401	0.15528	41.613	44.237	92.893	206.01	251.62	514.88	0.10934	undefined	undefined	supercritical
555.00	16.933	6.4419	0.15523	41.607	44.236	92.882	206.01	251.58	515.38	0.10829	undefined	undefined	supercritical
555.00	16.967	6.4437	0.15519	41.602	44.235	92.871	206.01	251.55	515.89	0.10723	undefined	undefined	supercritical
555.00	17.000	6.4455	0.15515	41.597	44.234	92.860	206.00	251.51	516.39	0.10619	undefined	undefined	supercritical
555.00	17.033	6.4473	0.15510	41.591	44.233	92.849	206.00	251.47	516.90	0.10514	undefined	undefined	supercritical
555.00	17.067	6.4491	0.15506	41.586	44.232	92.838	206.00	251.44	517.40	0.10410	undefined	undefined	supercritical
555.00	17.100	6.4509	0.15502	41.581	44.231	92.827	206.00	251.40	517.90	0.10307	undefined	undefined	supercritical
555.00	17.133	6.4527	0.15497	41.575	44.231	92.816	206.00	251.36	518.40	0.10204	undefined	undefined	supercritical
555.00	17.167	6.4545	0.15493	41.570	44.230	92.805	206.00	251.33	518.90	0.10101	undefined	undefined	supercritical
555.00	17.200	6.4563	0.15489	41.565	44.229	92.794	205.99	251.29	519.40	0.099989	undefined	undefined	supercritical
555.00	17.233	6.4581	0.15484	41.560	44.228	92.784	205.99	251.26	519.90	0.098972	undefined	undefined	supercritical
555.00	17.267	6.4599	0.15480	41.554	44.227	92.773	205.99	251.22	520.39	0.097959	undefined	undefined	supercritical
555.00	17.300	6.4617	0.15476	41.549	44.226	92.762	205.99	251.18	520.89	0.096950	undefined	undefined	supercritical
555.00	17.333	6.4635	0.15472	41.544	44.226	92.751	205.99	251.15	521.39	0.095946	undefined	undefined	supercritical
555.00	17.367	6.4652	0.15467	41.539	44.225	92.741	205.99	251.11	521.88	0.094946	undefined	undefined	supercritical
555.00	17.400	6.4670	0.15463	41.533	44.224	92.730	205.98	251.08	522.38	0.093950	undefined	undefined	supercritical
555.00	17.433	6.4688	0.15459	41.528	44.223	92.719	205.98	251.04	522.87	0.092959	undefined	undefined	supercritical
555.00	17.467	6.4705	0.15455	41.523	44.222	92.709	205.98	251.01	523.36	0.091971	undefined	undefined	supercritical
555.00	17.500	6.4723	0.15450	41.518	44.222	92.698	205.98	250.97	523.86	0.090988	undefined	undefined	supercritical
555.00	17.533	6.4740	0.15446	41.513	44.221	92.687	205.98	250.94	524.35	0.090009	undefined	undefined	supercritical
555.00	17.567	6.4758	0.15442	41.508	44.220	92.677	205.98	250.90	524.84	0.089034	undefined	undefined	supercritical
555.00	17.600	6.4776	0.15438	41.502	44.219	92.666	205.97	250.87	525.33	0.088063	undefined	undefined	supercritical
555.00	17.633	6.4793	0.15434	41.497	44.219	92.655	205.97	250.84	525.82	0.087097	undefined	undefined	supercritical
555.00	17.667	6.4810	0.15430	41.492	44.218	92.645	205.97	250.80	526.31	0.086134	undefined	undefined	supercritical
555.00	17.700	6.4828	0.15425	41.487	44.217	92.634	205.97	250.77	526.80	0.085175	undefined	undefined	supercritical
555.00	17.733	6.4845	0.15421	41.482	44.217	92.624	205.97	250.73	527.29	0.084220	undefined	undefined	supercritical
555.00	17.767	6.4862	0.15417	41.477	44.216	92.613	205.97	250.70	527.77	0.083269	undefined	undefined	supercritical
555.00	17.800	6.4880	0.15413	41.472	44.215	92.603	205.96	250.67	528.26	0.082322	undefined	undefined	supercritical
555.00	17.833	6.4897	0.15409	41.467	44.214	92.592	205.96	250.63	528.74	0.081379	undefined	undefined	supercritical
555.00	17.867	6.4914	0.15405	41.461	44.214	92.582	205.96	250.60	529.23	0.080440	undefined	undefined	supercritical
555.00	17.900	6.4931	0.15401	41.456	44.213	92.571	205.96	250.57	529.71	0.079505	undefined	undefined	supercritical
555.00	17.933	6.4949	0.15397	41.451	44.212	92.561	205.96	250.53	530.20	0.078573	undefined	undefined	supercritical
555.00	17.967	6.4966	0.15393	41.446	44.212	92.550	205.96	250.50	530.68	0.077645	undefined	undefined	supercritical
555.00	18.000	6.4983	0.15389	41.441	44.211	92.540	205.95	250.47	531.16	0.076721	undefined	undefined	supercritical
555.00	18.033	6.5000	0.15385	41.436	44.211	92.530	205.95	250.44	531.64	0.075801	undefined	undefined	supercritical
555.00	18.067	6.5017	0.15381	41.431	44.210	92.519	205.95	250.40	532.12	0.074885	undefined	undefined	supercritical
555.00	18.100	6.5034	0.15377	41.426	44.209	92.509	205.95	250.37	532.60	0.073972	undefined	undefined	supercritical
555.00	18.133	6.5051	0.15373	41.421	44.209	92.499	205.95	250.34	533.08	0.073063	undefined	undefined	supercritical
555.00	18.167	6.5068	0.15369	41.416	44.208	92.488	205.95	250.31	533.56	0.072157	undefined	undefined	supercritical
555.00	18.200	6.5085	0.15365	41.411	44.207	92.478	205.95	250.27	534.04	0.071256	undefined	undefined	supercritical
555.00	18.233	6.5102	0.15361	41.406	44.207	92.468	205.94	250.24	534.52	0.070357	undefined	undefined	supercritical
555.00	18.267	6.5118	0.15357	41.401	44.206	92.457	205.94	250.21	535.00	0.069463	undefined	undefined	supercritical
555.00	18.300	6.5135	0.15353	41.396	44.206	92.447	205.94	250.18	535.47	0.068572	undefined	undefined	supercritical
555.00	18.333	6.5152	0.15349	41.391	44.205	92.437	205.94	250.15	535.95	0.067684	undefined	undefined	supercritical
555.00	18.367	6.5169	0.15345	41.386	44.205	92.427	205.94	250.12	536.42	0.066800	undefined	undefined	supercritical
555.00	18.400	6.5185	0.15341	41.381	44.204	92.416	205.94	250.09	536.90	0.065920	undefined	undefined	supercritical
555.00	18.433	6.5202	0.15337	41.376	44.203	92.406	205.94	250.05	537.37	0.065043	undefined	undefined	supercritical
555.00	18.467	6.5219	0.15333	41.371	44.203	92.396	205.94	250.02	537.84	0.064169	undefined	undefined	supercritical
555.00	18.500	6.5235	0.15329	41.367	44.202	92.386	205.93	249.99	538.32	0.063299	undefined	undefined	supercritical
555.00	18.533	6.5252	0.15325	41.362	44.202	92.376	205.93	249.96	538.79	0.062432	undefined	undefined	supercritical
555.00	18.567	6.5268	0.15321	41.357	44.201	92.366	205.93	249.93	539.26	0.061569	undefined	undefined	supercritical
555.00	18.600	6.5285	0.15317	41.352	44.201	92.356	205.93	249.90	539.73	0.060709	undefined	undefined	supercritical
555.00	18.633	6.5301	0.15314	41.347	44.200	92.345	205.93	249.87	540.20	0.059853	undefined	undefined	supercritical
555.00	18.667	6.5318	0.15310	41.342	44.200	92.335	205.93	249.84	540.67	0.058999	undefined	undefined	supercritical
555.00	18.700	6.5334	0.15306	41.337	44.199	92.325	205.93	249.81	541.14	0.058150	undefined	undefined	supercritical
555.00	18.733	6.5351	0.15302	41.332	44.199	92.315	205.92	249.78	541.61	0.057303	undefined	undefined	supercritical
555.00	18.767	6.5367	0.15298	41.327	44.198	92.305	205.92	249.75	542.07	0.056460	undefined	undefined	supercritical
555.00	18.800	6.5383	0.15294	41.323	44.198	92.295	205.92	249.72	542.54	0.055620	undefined	undefined	supercritical
555.00	18.833	6.5400	0.15291	41.318	44.198	92.285	205.92	249.69	543.01	0.054783	undefined	undefined	supercritical
555.00	18.867	6.5416	0.15287	41.313	44.197	92.275	205.92	249.66	543.47	0.053949	undefined	undefined	supercritical
555.00	18.900	6.5432	0.15283	41.308	44.197	92.265	205.92	249.63	543.94	0.053119	undefined	undefined	supercritical
555.00	18.933	6.5448	0.15279	41.303	44.196	92.255	205.92	249.60	544.40	0.052291	undefined	undefined	supercritical
555.00	18.967	6.5465	0.15275	41.298	44.196	92.245	205.92	249.57	544.86	0.051467	undefined	undefined	supercritical
555.00	19.000	6.5481	0.15272	41.294	44.195	92.235	205.92	249.54	545.33	0.050646	undefined	undefined	supercritical
555.00	19.033	6.5497	0.15268	41.289	44.195	92.225	205.91	249.51	545.79	0.049829	undefined	undefined	supercritical
555.00	19.067	6.5513	0.15264	41.284	44.194	92.215	205.91	249.48	546.25	0.049014	undefined	undefined	supercritical
555.00	19.100	6.5529	0.15260	41.279	44.194	92.206	205.91	249.45	546.71	0.048202	undefined	undefined	supercritical
555.00	19.133	6.5545	0.15257	41.275	44.194	92.196	205.91	249.42	547.17	0.047394	undefined	undefined	supercritical
555.00	19.167	6.5561	0.15253	41.270	44.193	92.186	205.91	249.40	547.63	0.046588	undefined	undefined	supercritical
555.00	19.200	6.5577	0.15249	41.265	44.193	92.176	205.91	249.37	548.09	0.045786	undefined	undefined	supercritical
555.00	19.233	6.5593	0.15246	41.260	44.193	92.166	205.91	249.34	548.55	0.044986	undefined	undefined	supercritical
555.00	19.267	6.5609	0.15242	41.256	44.192	92.156	205.91	249.31	549.01	0.044190	undefined	undefined	supercritical
555.00	19.300	6.5625	0.15238	41.251	44.192	92.147	205.90	249.28	549.47	0.043396	undefined	undefined	supercritical
555.00	19.333	6.5641	0.15234	41.246	44.191	92.137	205.90	249.25	549.93	0.042606	undefined	undefined	supercritical
555.00	19.367	6.5657	0.15231	41.241	44.191	92.127	205.90	249.22	550.38	0.041818	undefined	undefined	supercritical
555.00	19.400	6.5672	0.15227	41.237	44.191	92.117	205.90	249.20	550.84	0.041034	undefined	undefined	supercritical
555.00	19.433	6.5688	0.15223	41.232	44.190	92.107	205.90	249.17	551.29	0.040252	undefined	undefined	supercritical
555.00	19.467	6.5704	0.15220	41.227	44.190	92.098	205.90	249.14	551.75	0.039473	undefined	undefined	supercritical
555.00	19.500	6.5720	0.15216	41.223	44.190	92.088	205.90	249.11	552.20	0.038697	undefined	undefined	supercritical
555.00	19.533	6.5735	0.15213	41.218	44.189	92.078	205.90	249.08	552.66	0.037924	undefined	undefined	supercritical
555.00	19.567	6.5751	0.15209	41.213	44.189	92.069	205.90	249.06	553.11	0.037154	undefined	undefined	supercritical
555.00	19.600	6.5767	0.15205	41.209	44.189	92.059	205.90	249.03	553.56	0.036386	undefined	undefined	supercritical
555.00	19.633	6.5782	0.15202	41.204	44.189	92.049	205.89	249.00	554.01	0.035622	undefined	undefined	supercritical
555.00	19.667	6.5798	0.15198	41.199	44.188	92.040	205.89	248.97	554.47	0.034860	undefined	undefined	supercritical
555.00	19.700	6.5813	0.15194	41.195	44.188	92.030	205.89	248.95	554.92	0.034101	undefined	undefined	supercritical
555.00	19.733	6.5829	0.15191	41.190	44.188	92.020	205.89	248.92	555.37	0.033345	undefined	undefined	supercritical
555.00	19.767	6.5844	0.15187	41.185	44.187	92.011	205.89	248.89	555.82	0.032591	undefined	undefined	supercritical
555.00	19.800	6.5860	0.15184	41.181	44.187	92.001	205.89	248.87	556.26	0.031841	undefined	undefined	supercritical
555.00	19.833	6.5875	0.15180	41.176	44.187	91.991	205.89	248.84	556.71	0.031093	undefined	undefined	supercritical
555.00	19.867	6.5891	0.15177	41.172	44.187	91.982	205.89	248.81	557.16	0.030347	undefined	undefined	supercritical
555.00	19.900	6.5906	0.15173	41.167	44.186	91.972	205.89	248.79	557.61	0.029605	undefined	undefined	supercritical
555.00	19.933	6.5922	0.15170	41.162	44.186	91.963	205.89	248.76	558.06	0.028865	undefined	undefined	supercritical
555.00	19.967	6.5937	0.15166	41.158	44.186	91.953	205.88	248.73	558.50	0.028127	undefined	undefined	supercritical
555.00	20.000	6.5952	0.15162	41.153	44.186	91.944	205.88	248.71	558.95	0.027393	undefined	undefined	supercritical
