Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
563.00	9.3396	6.8460	0.14607	36.293	37.657	80.211	152.95	224.22	358.99	0.92333	undefined	undefined	supercritical
563.00	9.3812	6.8521	0.14594	36.280	37.649	80.185	152.91	223.95	360.17	0.91522	undefined	undefined	supercritical
563.00	9.4229	6.8581	0.14581	36.266	37.640	80.159	152.87	223.69	361.34	0.90722	undefined	undefined	supercritical
563.00	9.4645	6.8640	0.14569	36.253	37.632	80.134	152.83	223.42	362.50	0.89934	undefined	undefined	supercritical
563.00	9.5062	6.8699	0.14556	36.240	37.623	80.108	152.79	223.16	363.66	0.89157	undefined	undefined	supercritical
563.00	9.5478	6.8758	0.14544	36.227	37.615	80.083	152.75	222.91	364.81	0.88391	undefined	undefined	supercritical
563.00	9.5895	6.8816	0.14531	36.214	37.607	80.058	152.71	222.65	365.96	0.87635	undefined	undefined	supercritical
563.00	9.6311	6.8874	0.14519	36.201	37.599	80.032	152.67	222.41	367.10	0.86890	undefined	undefined	supercritical
563.00	9.6728	6.8931	0.14507	36.188	37.591	80.007	152.63	222.16	368.23	0.86155	undefined	undefined	supercritical
563.00	9.7144	6.8988	0.14495	36.175	37.583	79.983	152.59	221.92	369.36	0.85431	undefined	undefined	supercritical
563.00	9.7561	6.9045	0.14483	36.162	37.575	79.958	152.56	221.68	370.48	0.84716	undefined	undefined	supercritical
563.00	9.7977	6.9101	0.14471	36.150	37.567	79.933	152.52	221.44	371.59	0.84010	undefined	undefined	supercritical
563.00	9.8394	6.9157	0.14460	36.137	37.560	79.909	152.48	221.21	372.70	0.83314	undefined	undefined	supercritical
563.00	9.8810	6.9213	0.14448	36.124	37.552	79.885	152.44	220.98	373.81	0.82627	undefined	undefined	supercritical
563.00	9.9227	6.9268	0.14437	36.112	37.544	79.861	152.41	220.75	374.90	0.81949	undefined	undefined	supercritical
563.00	9.9643	6.9323	0.14425	36.100	37.537	79.837	152.37	220.53	376.00	0.81280	undefined	undefined	supercritical
563.00	10.006	6.9377	0.14414	36.087	37.530	79.813	152.34	220.30	377.08	0.80619	undefined	undefined	supercritical
563.00	10.048	6.9431	0.14403	36.075	37.522	79.789	152.30	220.08	378.16	0.79967	undefined	undefined	supercritical
563.00	10.089	6.9485	0.14392	36.063	37.515	79.765	152.27	219.87	379.24	0.79323	undefined	undefined	supercritical
563.00	10.131	6.9538	0.14381	36.051	37.508	79.742	152.23	219.65	380.31	0.78687	undefined	undefined	supercritical
563.00	10.173	6.9591	0.14370	36.039	37.500	79.719	152.20	219.44	381.37	0.78059	undefined	undefined	supercritical
563.00	10.214	6.9644	0.14359	36.027	37.493	79.695	152.16	219.23	382.43	0.77439	undefined	undefined	supercritical
563.00	10.256	6.9696	0.14348	36.015	37.486	79.672	152.13	219.03	383.49	0.76826	undefined	undefined	supercritical
563.00	10.298	6.9748	0.14337	36.003	37.479	79.649	152.09	218.82	384.54	0.76221	undefined	undefined	supercritical
563.00	10.339	6.9800	0.14327	35.991	37.472	79.626	152.06	218.62	385.58	0.75623	undefined	undefined	supercritical
563.00	10.381	6.9851	0.14316	35.979	37.466	79.604	152.03	218.42	386.62	0.75032	undefined	undefined	supercritical
563.00	10.422	6.9903	0.14306	35.968	37.459	79.581	151.99	218.23	387.66	0.74449	undefined	undefined	supercritical
563.00	10.464	6.9953	0.14295	35.956	37.452	79.558	151.96	218.03	388.69	0.73872	undefined	undefined	supercritical
563.00	10.506	7.0004	0.14285	35.945	37.445	79.536	151.93	217.84	389.71	0.73302	undefined	undefined	supercritical
563.00	10.547	7.0054	0.14275	35.933	37.439	79.514	151.90	217.65	390.73	0.72738	undefined	undefined	supercritical
563.00	10.589	7.0104	0.14265	35.922	37.432	79.491	151.87	217.46	391.75	0.72181	undefined	undefined	supercritical
563.00	10.631	7.0154	0.14254	35.910	37.426	79.469	151.83	217.28	392.76	0.71630	undefined	undefined	supercritical
563.00	10.672	7.0203	0.14244	35.899	37.419	79.447	151.80	217.09	393.76	0.71086	undefined	undefined	supercritical
563.00	10.714	7.0252	0.14234	35.888	37.413	79.425	151.77	216.91	394.77	0.70548	undefined	undefined	supercritical
563.00	10.756	7.0301	0.14225	35.877	37.406	79.404	151.74	216.73	395.76	0.70016	undefined	undefined	supercritical
563.00	10.797	7.0349	0.14215	35.865	37.400	79.382	151.71	216.55	396.76	0.69489	undefined	undefined	supercritical
563.00	10.839	7.0397	0.14205	35.854	37.394	79.360	151.68	216.38	397.75	0.68969	undefined	undefined	supercritical
563.00	10.881	7.0445	0.14195	35.843	37.388	79.339	151.65	216.20	398.73	0.68454	undefined	undefined	supercritical
563.00	10.922	7.0493	0.14186	35.832	37.382	79.317	151.62	216.03	399.71	0.67945	undefined	undefined	supercritical
563.00	10.964	7.0540	0.14176	35.821	37.376	79.296	151.59	215.86	400.69	0.67441	undefined	undefined	supercritical
563.00	11.006	7.0588	0.14167	35.810	37.369	79.275	151.56	215.69	401.66	0.66943	undefined	undefined	supercritical
563.00	11.047	7.0635	0.14157	35.799	37.363	79.254	151.53	215.52	402.63	0.66450	undefined	undefined	supercritical
563.00	11.089	7.0681	0.14148	35.789	37.358	79.233	151.51	215.36	403.59	0.65962	undefined	undefined	supercritical
563.00	11.131	7.0728	0.14139	35.778	37.352	79.212	151.48	215.19	404.55	0.65480	undefined	undefined	supercritical
563.00	11.172	7.0774	0.14130	35.767	37.346	79.191	151.45	215.03	405.51	0.65002	undefined	undefined	supercritical
563.00	11.214	7.0820	0.14120	35.757	37.340	79.170	151.42	214.87	406.46	0.64530	undefined	undefined	supercritical
563.00	11.255	7.0865	0.14111	35.746	37.334	79.150	151.39	214.71	407.40	0.64062	undefined	undefined	supercritical
563.00	11.297	7.0911	0.14102	35.735	37.329	79.129	151.37	214.55	408.35	0.63599	undefined	undefined	supercritical
563.00	11.339	7.0956	0.14093	35.725	37.323	79.108	151.34	214.40	409.29	0.63141	undefined	undefined	supercritical
563.00	11.380	7.1001	0.14084	35.714	37.317	79.088	151.31	214.24	410.22	0.62688	undefined	undefined	supercritical
563.00	11.422	7.1046	0.14075	35.704	37.312	79.068	151.28	214.09	411.16	0.62239	undefined	undefined	supercritical
563.00	11.464	7.1090	0.14067	35.694	37.306	79.048	151.26	213.94	412.09	0.61794	undefined	undefined	supercritical
563.00	11.505	7.1135	0.14058	35.683	37.301	79.027	151.23	213.79	413.01	0.61354	undefined	undefined	supercritical
563.00	11.547	7.1179	0.14049	35.673	37.295	79.007	151.21	213.64	413.93	0.60919	undefined	undefined	supercritical
563.00	11.589	7.1223	0.14041	35.663	37.290	78.987	151.18	213.49	414.85	0.60487	undefined	undefined	supercritical
563.00	11.630	7.1266	0.14032	35.653	37.285	78.967	151.15	213.34	415.76	0.60060	undefined	undefined	supercritical
563.00	11.672	7.1310	0.14023	35.642	37.279	78.948	151.13	213.20	416.67	0.59637	undefined	undefined	supercritical
563.00	11.714	7.1353	0.14015	35.632	37.274	78.928	151.10	213.06	417.58	0.59218	undefined	undefined	supercritical
563.00	11.755	7.1396	0.14006	35.622	37.269	78.908	151.08	212.91	418.49	0.58803	undefined	undefined	supercritical
563.00	11.797	7.1439	0.13998	35.612	37.263	78.889	151.05	212.77	419.39	0.58392	undefined	undefined	supercritical
563.00	11.839	7.1481	0.13990	35.602	37.258	78.869	151.03	212.63	420.28	0.57985	undefined	undefined	supercritical
563.00	11.880	7.1524	0.13981	35.592	37.253	78.850	151.00	212.49	421.18	0.57582	undefined	undefined	supercritical
563.00	11.922	7.1566	0.13973	35.582	37.248	78.830	150.98	212.36	422.07	0.57182	undefined	undefined	supercritical
563.00	11.964	7.1608	0.13965	35.572	37.243	78.811	150.95	212.22	422.95	0.56787	undefined	undefined	supercritical
563.00	12.005	7.1650	0.13957	35.563	37.238	78.792	150.93	212.09	423.84	0.56394	undefined	undefined	supercritical
563.00	12.047	7.1691	0.13949	35.553	37.233	78.773	150.90	211.95	424.72	0.56006	undefined	undefined	supercritical
563.00	12.088	7.1733	0.13941	35.543	37.228	78.754	150.88	211.82	425.59	0.55621	undefined	undefined	supercritical
563.00	12.130	7.1774	0.13933	35.533	37.223	78.735	150.86	211.69	426.47	0.55240	undefined	undefined	supercritical
563.00	12.172	7.1815	0.13925	35.524	37.218	78.716	150.83	211.56	427.34	0.54862	undefined	undefined	supercritical
563.00	12.213	7.1856	0.13917	35.514	37.214	78.697	150.81	211.43	428.21	0.54487	undefined	undefined	supercritical
563.00	12.255	7.1897	0.13909	35.504	37.209	78.678	150.79	211.30	429.07	0.54116	undefined	undefined	supercritical
563.00	12.297	7.1937	0.13901	35.495	37.204	78.659	150.76	211.17	429.93	0.53748	undefined	undefined	supercritical
563.00	12.338	7.1977	0.13893	35.485	37.199	78.641	150.74	211.05	430.79	0.53383	undefined	undefined	supercritical
563.00	12.380	7.2017	0.13886	35.476	37.195	78.622	150.72	210.92	431.65	0.53022	undefined	undefined	supercritical
563.00	12.422	7.2057	0.13878	35.466	37.190	78.604	150.70	210.80	432.50	0.52664	undefined	undefined	supercritical
563.00	12.463	7.2097	0.13870	35.457	37.185	78.585	150.67	210.68	433.35	0.52308	undefined	undefined	supercritical
563.00	12.505	7.2137	0.13863	35.447	37.181	78.567	150.65	210.56	434.20	0.51956	undefined	undefined	supercritical
563.00	12.547	7.2176	0.13855	35.438	37.176	78.548	150.63	210.43	435.04	0.51607	undefined	undefined	supercritical
563.00	12.588	7.2216	0.13847	35.429	37.172	78.530	150.61	210.31	435.88	0.51261	undefined	undefined	supercritical
563.00	12.630	7.2255	0.13840	35.419	37.167	78.512	150.59	210.20	436.72	0.50918	undefined	undefined	supercritical
563.00	12.672	7.2294	0.13832	35.410	37.163	78.494	150.56	210.08	437.55	0.50578	undefined	undefined	supercritical
563.00	12.713	7.2332	0.13825	35.401	37.159	78.476	150.54	209.96	438.38	0.50240	undefined	undefined	supercritical
563.00	12.755	7.2371	0.13818	35.392	37.154	78.458	150.52	209.84	439.21	0.49906	undefined	undefined	supercritical
563.00	12.797	7.2409	0.13810	35.383	37.150	78.440	150.50	209.73	440.04	0.49574	undefined	undefined	supercritical
563.00	12.838	7.2448	0.13803	35.373	37.146	78.422	150.48	209.61	440.86	0.49245	undefined	undefined	supercritical
563.00	12.880	7.2486	0.13796	35.364	37.141	78.404	150.46	209.50	441.69	0.48919	undefined	undefined	supercritical
563.00	12.921	7.2524	0.13789	35.355	37.137	78.386	150.44	209.39	442.50	0.48595	undefined	undefined	supercritical
563.00	12.963	7.2562	0.13781	35.346	37.133	78.369	150.42	209.28	443.32	0.48274	undefined	undefined	supercritical
563.00	13.005	7.2599	0.13774	35.337	37.129	78.351	150.40	209.17	444.13	0.47956	undefined	undefined	supercritical
563.00	13.046	7.2637	0.13767	35.328	37.124	78.334	150.37	209.06	444.94	0.47640	undefined	undefined	supercritical
563.00	13.088	7.2674	0.13760	35.319	37.120	78.316	150.35	208.95	445.75	0.47327	undefined	undefined	supercritical
563.00	13.130	7.2712	0.13753	35.310	37.116	78.299	150.33	208.84	446.56	0.47016	undefined	undefined	supercritical
563.00	13.171	7.2749	0.13746	35.302	37.112	78.281	150.31	208.73	447.36	0.46708	undefined	undefined	supercritical
563.00	13.213	7.2786	0.13739	35.293	37.108	78.264	150.29	208.62	448.16	0.46402	undefined	undefined	supercritical
563.00	13.255	7.2822	0.13732	35.284	37.104	78.246	150.27	208.52	448.96	0.46098	undefined	undefined	supercritical
563.00	13.296	7.2859	0.13725	35.275	37.100	78.229	150.26	208.41	449.75	0.45797	undefined	undefined	supercritical
563.00	13.338	7.2895	0.13718	35.266	37.096	78.212	150.24	208.31	450.55	0.45499	undefined	undefined	supercritical
563.00	13.380	7.2932	0.13711	35.258	37.092	78.195	150.22	208.20	451.34	0.45202	undefined	undefined	supercritical
563.00	13.421	7.2968	0.13705	35.249	37.088	78.178	150.20	208.10	452.12	0.44908	undefined	undefined	supercritical
563.00	13.463	7.3004	0.13698	35.240	37.084	78.161	150.18	208.00	452.91	0.44616	undefined	undefined	supercritical
563.00	13.505	7.3040	0.13691	35.232	37.080	78.144	150.16	207.90	453.69	0.44327	undefined	undefined	supercritical
563.00	13.546	7.3076	0.13684	35.223	37.077	78.127	150.14	207.80	454.47	0.44040	undefined	undefined	supercritical
563.00	13.588	7.3111	0.13678	35.214	37.073	78.110	150.12	207.70	455.25	0.43754	undefined	undefined	supercritical
563.00	13.630	7.3147	0.13671	35.206	37.069	78.093	150.10	207.60	456.03	0.43471	undefined	undefined	supercritical
563.00	13.671	7.3182	0.13664	35.197	37.065	78.076	150.08	207.50	456.80	0.43190	undefined	undefined	supercritical
563.00	13.713	7.3218	0.13658	35.189	37.062	78.060	150.07	207.40	457.57	0.42912	undefined	undefined	supercritical
563.00	13.754	7.3253	0.13651	35.180	37.058	78.043	150.05	207.30	458.34	0.42635	undefined	undefined	supercritical
563.00	13.796	7.3288	0.13645	35.172	37.054	78.026	150.03	207.20	459.11	0.42360	undefined	undefined	supercritical
563.00	13.838	7.3323	0.13638	35.163	37.051	78.010	150.01	207.11	459.87	0.42088	undefined	undefined	supercritical
563.00	13.879	7.3357	0.13632	35.155	37.047	77.993	149.99	207.01	460.63	0.41817	undefined	undefined	supercritical
563.00	13.921	7.3392	0.13625	35.147	37.043	77.977	149.98	206.92	461.39	0.41548	undefined	undefined	supercritical
563.00	13.963	7.3427	0.13619	35.138	37.040	77.961	149.96	206.82	462.15	0.41282	undefined	undefined	supercritical
563.00	14.004	7.3461	0.13613	35.130	37.036	77.944	149.94	206.73	462.91	0.41017	undefined	undefined	supercritical
563.00	14.046	7.3495	0.13606	35.122	37.033	77.928	149.92	206.64	463.66	0.40754	undefined	undefined	supercritical
563.00	14.088	7.3529	0.13600	35.113	37.029	77.912	149.91	206.55	464.41	0.40493	undefined	undefined	supercritical
563.00	14.129	7.3563	0.13594	35.105	37.026	77.895	149.89	206.45	465.16	0.40234	undefined	undefined	supercritical
563.00	14.171	7.3597	0.13587	35.097	37.022	77.879	149.87	206.36	465.91	0.39976	undefined	undefined	supercritical
563.00	14.213	7.3631	0.13581	35.089	37.019	77.863	149.85	206.27	466.65	0.39721	undefined	undefined	supercritical
563.00	14.254	7.3665	0.13575	35.081	37.016	77.847	149.84	206.18	467.39	0.39467	undefined	undefined	supercritical
563.00	14.296	7.3698	0.13569	35.072	37.012	77.831	149.82	206.09	468.13	0.39215	undefined	undefined	supercritical
563.00	14.338	7.3732	0.13563	35.064	37.009	77.815	149.80	206.00	468.87	0.38965	undefined	undefined	supercritical
563.00	14.379	7.3765	0.13557	35.056	37.005	77.799	149.79	205.92	469.61	0.38717	undefined	undefined	supercritical
563.00	14.421	7.3798	0.13551	35.048	37.002	77.783	149.77	205.83	470.34	0.38470	undefined	undefined	supercritical
563.00	14.463	7.3831	0.13544	35.040	36.999	77.767	149.75	205.74	471.08	0.38225	undefined	undefined	supercritical
563.00	14.504	7.3864	0.13538	35.032	36.996	77.751	149.74	205.65	471.81	0.37982	undefined	undefined	supercritical
563.00	14.546	7.3897	0.13532	35.024	36.992	77.736	149.72	205.57	472.53	0.37741	undefined	undefined	supercritical
563.00	14.587	7.3930	0.13526	35.016	36.989	77.720	149.70	205.48	473.26	0.37501	undefined	undefined	supercritical
563.00	14.629	7.3962	0.13520	35.008	36.986	77.704	149.69	205.40	473.98	0.37262	undefined	undefined	supercritical
563.00	14.671	7.3995	0.13514	35.000	36.983	77.689	149.67	205.31	474.71	0.37025	undefined	undefined	supercritical
563.00	14.712	7.4027	0.13509	34.992	36.980	77.673	149.66	205.23	475.43	0.36790	undefined	undefined	supercritical
563.00	14.754	7.4059	0.13503	34.984	36.976	77.657	149.64	205.15	476.14	0.36557	undefined	undefined	supercritical
563.00	14.796	7.4092	0.13497	34.976	36.973	77.642	149.62	205.06	476.86	0.36325	undefined	undefined	supercritical
563.00	14.837	7.4124	0.13491	34.969	36.970	77.626	149.61	204.98	477.58	0.36094	undefined	undefined	supercritical
563.00	14.879	7.4156	0.13485	34.961	36.967	77.611	149.59	204.90	478.29	0.35865	undefined	undefined	supercritical
563.00	14.921	7.4188	0.13479	34.953	36.964	77.596	149.58	204.82	479.00	0.35638	undefined	undefined	supercritical
563.00	14.962	7.4219	0.13474	34.945	36.961	77.580	149.56	204.74	479.71	0.35412	undefined	undefined	supercritical
563.00	15.004	7.4251	0.13468	34.937	36.958	77.565	149.55	204.66	480.41	0.35188	undefined	undefined	supercritical
563.00	15.046	7.4283	0.13462	34.930	36.955	77.550	149.53	204.58	481.12	0.34965	undefined	undefined	supercritical
563.00	15.087	7.4314	0.13456	34.922	36.952	77.534	149.52	204.50	481.82	0.34743	undefined	undefined	supercritical
563.00	15.129	7.4345	0.13451	34.914	36.949	77.519	149.50	204.42	482.52	0.34523	undefined	undefined	supercritical
563.00	15.171	7.4377	0.13445	34.907	36.946	77.504	149.49	204.34	483.22	0.34304	undefined	undefined	supercritical
563.00	15.212	7.4408	0.13439	34.899	36.943	77.489	149.47	204.26	483.92	0.34087	undefined	undefined	supercritical
563.00	15.254	7.4439	0.13434	34.891	36.940	77.474	149.46	204.18	484.62	0.33871	undefined	undefined	supercritical
563.00	15.296	7.4470	0.13428	34.884	36.938	77.459	149.44	204.11	485.31	0.33657	undefined	undefined	supercritical
563.00	15.337	7.4501	0.13423	34.876	36.935	77.444	149.43	204.03	486.01	0.33443	undefined	undefined	supercritical
563.00	15.379	7.4532	0.13417	34.869	36.932	77.429	149.41	203.95	486.70	0.33232	undefined	undefined	supercritical
563.00	15.420	7.4562	0.13412	34.861	36.929	77.414	149.40	203.88	487.38	0.33021	undefined	undefined	supercritical
563.00	15.462	7.4593	0.13406	34.853	36.926	77.399	149.38	203.80	488.07	0.32812	undefined	undefined	supercritical
563.00	15.504	7.4623	0.13401	34.846	36.924	77.384	149.37	203.73	488.76	0.32604	undefined	undefined	supercritical
563.00	15.545	7.4654	0.13395	34.838	36.921	77.369	149.35	203.65	489.44	0.32397	undefined	undefined	supercritical
563.00	15.587	7.4684	0.13390	34.831	36.918	77.355	149.34	203.58	490.12	0.32192	undefined	undefined	supercritical
563.00	15.629	7.4714	0.13384	34.824	36.915	77.340	149.33	203.50	490.80	0.31988	undefined	undefined	supercritical
563.00	15.670	7.4744	0.13379	34.816	36.913	77.325	149.31	203.43	491.48	0.31785	undefined	undefined	supercritical
563.00	15.712	7.4774	0.13374	34.809	36.910	77.311	149.30	203.36	492.16	0.31584	undefined	undefined	supercritical
563.00	15.754	7.4804	0.13368	34.801	36.907	77.296	149.28	203.28	492.84	0.31383	undefined	undefined	supercritical
563.00	15.795	7.4834	0.13363	34.794	36.905	77.281	149.27	203.21	493.51	0.31184	undefined	undefined	supercritical
563.00	15.837	7.4864	0.13358	34.787	36.902	77.267	149.26	203.14	494.18	0.30986	undefined	undefined	supercritical
563.00	15.879	7.4894	0.13352	34.779	36.899	77.252	149.24	203.07	494.85	0.30789	undefined	undefined	supercritical
563.00	15.920	7.4923	0.13347	34.772	36.897	77.238	149.23	203.00	495.52	0.30594	undefined	undefined	supercritical
563.00	15.962	7.4953	0.13342	34.765	36.894	77.223	149.22	202.93	496.19	0.30400	undefined	undefined	supercritical
563.00	16.004	7.4982	0.13337	34.757	36.892	77.209	149.20	202.86	496.85	0.30206	undefined	undefined	supercritical
563.00	16.045	7.5011	0.13331	34.750	36.889	77.195	149.19	202.79	497.52	0.30014	undefined	undefined	supercritical
563.00	16.087	7.5041	0.13326	34.743	36.887	77.180	149.18	202.72	498.18	0.29823	undefined	undefined	supercritical
563.00	16.129	7.5070	0.13321	34.736	36.884	77.166	149.16	202.65	498.84	0.29633	undefined	undefined	supercritical
563.00	16.170	7.5099	0.13316	34.728	36.882	77.152	149.15	202.58	499.50	0.29445	undefined	undefined	supercritical
563.00	16.212	7.5128	0.13311	34.721	36.879	77.137	149.14	202.51	500.16	0.29257	undefined	undefined	supercritical
563.00	16.253	7.5157	0.13306	34.714	36.877	77.123	149.12	202.44	500.81	0.29071	undefined	undefined	supercritical
563.00	16.295	7.5186	0.13300	34.707	36.874	77.109	149.11	202.38	501.47	0.28885	undefined	undefined	supercritical
563.00	16.337	7.5214	0.13295	34.700	36.872	77.095	149.10	202.31	502.12	0.28701	undefined	undefined	supercritical
563.00	16.378	7.5243	0.13290	34.693	36.869	77.081	149.08	202.24	502.77	0.28518	undefined	undefined	supercritical
563.00	16.420	7.5272	0.13285	34.686	36.867	77.067	149.07	202.18	503.42	0.28335	undefined	undefined	supercritical
563.00	16.462	7.5300	0.13280	34.678	36.865	77.053	149.06	202.11	504.07	0.28154	undefined	undefined	supercritical
563.00	16.503	7.5328	0.13275	34.671	36.862	77.039	149.05	202.04	504.72	0.27974	undefined	undefined	supercritical
563.00	16.545	7.5357	0.13270	34.664	36.860	77.025	149.03	201.98	505.37	0.27795	undefined	undefined	supercritical
563.00	16.587	7.5385	0.13265	34.657	36.858	77.011	149.02	201.91	506.01	0.27617	undefined	undefined	supercritical
563.00	16.628	7.5413	0.13260	34.650	36.855	76.997	149.01	201.85	506.65	0.27440	undefined	undefined	supercritical
563.00	16.670	7.5441	0.13255	34.643	36.853	76.983	149.00	201.78	507.29	0.27264	undefined	undefined	supercritical
563.00	16.712	7.5469	0.13250	34.636	36.851	76.969	148.98	201.72	507.93	0.27088	undefined	undefined	supercritical
563.00	16.753	7.5497	0.13246	34.629	36.848	76.955	148.97	201.66	508.57	0.26914	undefined	undefined	supercritical
563.00	16.795	7.5525	0.13241	34.622	36.846	76.941	148.96	201.59	509.21	0.26741	undefined	undefined	supercritical
563.00	16.837	7.5553	0.13236	34.615	36.844	76.928	148.95	201.53	509.84	0.26569	undefined	undefined	supercritical
563.00	16.878	7.5581	0.13231	34.609	36.842	76.914	148.94	201.47	510.48	0.26398	undefined	undefined	supercritical
563.00	16.920	7.5608	0.13226	34.602	36.839	76.900	148.92	201.40	511.11	0.26227	undefined	undefined	supercritical
563.00	16.962	7.5636	0.13221	34.595	36.837	76.886	148.91	201.34	511.74	0.26058	undefined	undefined	supercritical
563.00	17.003	7.5663	0.13216	34.588	36.835	76.873	148.90	201.28	512.37	0.25889	undefined	undefined	supercritical
563.00	17.045	7.5691	0.13212	34.581	36.833	76.859	148.89	201.22	513.00	0.25722	undefined	undefined	supercritical
563.00	17.086	7.5718	0.13207	34.574	36.831	76.846	148.88	201.16	513.63	0.25555	undefined	undefined	supercritical
563.00	17.128	7.5745	0.13202	34.567	36.829	76.832	148.86	201.09	514.25	0.25389	undefined	undefined	supercritical
563.00	17.170	7.5773	0.13197	34.561	36.827	76.818	148.85	201.03	514.88	0.25225	undefined	undefined	supercritical
563.00	17.211	7.5800	0.13193	34.554	36.824	76.805	148.84	200.97	515.50	0.25061	undefined	undefined	supercritical
563.00	17.253	7.5827	0.13188	34.547	36.822	76.791	148.83	200.91	516.12	0.24898	undefined	undefined	supercritical
563.00	17.295	7.5854	0.13183	34.540	36.820	76.778	148.82	200.85	516.74	0.24735	undefined	undefined	supercritical
563.00	17.336	7.5881	0.13179	34.534	36.818	76.765	148.81	200.79	517.36	0.24574	undefined	undefined	supercritical
563.00	17.378	7.5908	0.13174	34.527	36.816	76.751	148.80	200.73	517.98	0.24414	undefined	undefined	supercritical
563.00	17.420	7.5934	0.13169	34.520	36.814	76.738	148.78	200.67	518.60	0.24254	undefined	undefined	supercritical
563.00	17.461	7.5961	0.13165	34.513	36.812	76.725	148.77	200.62	519.21	0.24095	undefined	undefined	supercritical
563.00	17.503	7.5988	0.13160	34.507	36.810	76.711	148.76	200.56	519.83	0.23937	undefined	undefined	supercritical
563.00	17.545	7.6014	0.13155	34.500	36.808	76.698	148.75	200.50	520.44	0.23780	undefined	undefined	supercritical
563.00	17.586	7.6041	0.13151	34.493	36.806	76.685	148.74	200.44	521.05	0.23624	undefined	undefined	supercritical
563.00	17.628	7.6067	0.13146	34.487	36.804	76.672	148.73	200.38	521.66	0.23468	undefined	undefined	supercritical
563.00	17.670	7.6094	0.13142	34.480	36.802	76.658	148.72	200.33	522.27	0.23314	undefined	undefined	supercritical
563.00	17.711	7.6120	0.13137	34.474	36.800	76.645	148.71	200.27	522.88	0.23160	undefined	undefined	supercritical
563.00	17.753	7.6146	0.13133	34.467	36.798	76.632	148.70	200.21	523.48	0.23007	undefined	undefined	supercritical
563.00	17.795	7.6172	0.13128	34.460	36.796	76.619	148.68	200.15	524.09	0.22854	undefined	undefined	supercritical
563.00	17.836	7.6198	0.13124	34.454	36.795	76.606	148.67	200.10	524.69	0.22703	undefined	undefined	supercritical
563.00	17.878	7.6224	0.13119	34.447	36.793	76.593	148.66	200.04	525.29	0.22552	undefined	undefined	supercritical
563.00	17.919	7.6250	0.13115	34.441	36.791	76.580	148.65	199.99	525.89	0.22402	undefined	undefined	supercritical
563.00	17.961	7.6276	0.13110	34.434	36.789	76.567	148.64	199.93	526.49	0.22253	undefined	undefined	supercritical
563.00	18.003	7.6302	0.13106	34.428	36.787	76.554	148.63	199.88	527.09	0.22104	undefined	undefined	supercritical
563.00	18.044	7.6328	0.13101	34.421	36.785	76.541	148.62	199.82	527.69	0.21956	undefined	undefined	supercritical
563.00	18.086	7.6354	0.13097	34.415	36.783	76.528	148.61	199.77	528.29	0.21810	undefined	undefined	supercritical
563.00	18.128	7.6379	0.13093	34.408	36.782	76.515	148.60	199.71	528.88	0.21663	undefined	undefined	supercritical
563.00	18.169	7.6405	0.13088	34.402	36.780	76.502	148.59	199.66	529.47	0.21518	undefined	undefined	supercritical
563.00	18.211	7.6430	0.13084	34.395	36.778	76.489	148.58	199.60	530.07	0.21373	undefined	undefined	supercritical
563.00	18.253	7.6456	0.13079	34.389	36.776	76.476	148.57	199.55	530.66	0.21229	undefined	undefined	supercritical
563.00	18.294	7.6481	0.13075	34.382	36.775	76.464	148.56	199.49	531.25	0.21086	undefined	undefined	supercritical
563.00	18.336	7.6507	0.13071	34.376	36.773	76.451	148.55	199.44	531.84	0.20943	undefined	undefined	supercritical
563.00	18.378	7.6532	0.13066	34.370	36.771	76.438	148.54	199.39	532.43	0.20801	undefined	undefined	supercritical
563.00	18.419	7.6557	0.13062	34.363	36.769	76.425	148.53	199.33	533.01	0.20660	undefined	undefined	supercritical
563.00	18.461	7.6582	0.13058	34.357	36.768	76.413	148.52	199.28	533.60	0.20519	undefined	undefined	supercritical
563.00	18.503	7.6607	0.13054	34.351	36.766	76.400	148.51	199.23	534.18	0.20379	undefined	undefined	supercritical
563.00	18.544	7.6632	0.13049	34.344	36.764	76.387	148.50	199.18	534.77	0.20240	undefined	undefined	supercritical
563.00	18.586	7.6657	0.13045	34.338	36.763	76.375	148.49	199.13	535.35	0.20102	undefined	undefined	supercritical
563.00	18.628	7.6682	0.13041	34.332	36.761	76.362	148.48	199.07	535.93	0.19964	undefined	undefined	supercritical
563.00	18.669	7.6707	0.13037	34.325	36.759	76.350	148.47	199.02	536.51	0.19827	undefined	undefined	supercritical
563.00	18.711	7.6732	0.13032	34.319	36.758	76.337	148.46	198.97	537.09	0.19690	undefined	undefined	supercritical
563.00	18.752	7.6757	0.13028	34.313	36.756	76.325	148.45	198.92	537.66	0.19554	undefined	undefined	supercritical
563.00	18.794	7.6781	0.13024	34.307	36.754	76.312	148.44	198.87	538.24	0.19419	undefined	undefined	supercritical
563.00	18.836	7.6806	0.13020	34.300	36.753	76.300	148.43	198.82	538.82	0.19284	undefined	undefined	supercritical
563.00	18.877	7.6831	0.13016	34.294	36.751	76.287	148.42	198.77	539.39	0.19150	undefined	undefined	supercritical
