Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
370.00	16.356	9.9125	0.10088	18.871	20.521	76.115	86.338	128.75	614.57	0.14523	70.519	0.084157	supercritical
370.00	16.393	9.9158	0.10085	18.867	20.520	76.104	86.338	128.71	615.20	0.14366	70.578	0.084193	supercritical
370.00	16.429	9.9191	0.10082	18.863	20.519	76.092	86.337	128.66	615.83	0.14210	70.638	0.084230	supercritical
370.00	16.466	9.9223	0.10078	18.859	20.519	76.080	86.336	128.62	616.45	0.14055	70.697	0.084267	supercritical
370.00	16.502	9.9256	0.10075	18.855	20.518	76.068	86.336	128.58	617.08	0.13900	70.756	0.084304	supercritical
370.00	16.539	9.9288	0.10072	18.852	20.517	76.056	86.335	128.53	617.70	0.13746	70.815	0.084340	supercritical
370.00	16.576	9.9321	0.10068	18.848	20.517	76.045	86.335	128.49	618.32	0.13593	70.874	0.084377	supercritical
370.00	16.612	9.9353	0.10065	18.844	20.516	76.033	86.334	128.45	618.95	0.13440	70.933	0.084413	supercritical
370.00	16.649	9.9385	0.10062	18.840	20.516	76.021	86.334	128.41	619.57	0.13288	70.992	0.084450	supercritical
370.00	16.686	9.9417	0.10059	18.837	20.515	76.010	86.333	128.37	620.19	0.13137	71.050	0.084486	supercritical
370.00	16.722	9.9450	0.10055	18.833	20.514	75.998	86.333	128.32	620.80	0.12987	71.109	0.084522	supercritical
370.00	16.759	9.9482	0.10052	18.829	20.514	75.986	86.332	128.28	621.42	0.12837	71.168	0.084559	supercritical
370.00	16.796	9.9514	0.10049	18.825	20.513	75.975	86.332	128.24	622.04	0.12688	71.226	0.084595	supercritical
370.00	16.832	9.9545	0.10046	18.822	20.513	75.963	86.332	128.20	622.65	0.12539	71.285	0.084631	supercritical
370.00	16.869	9.9577	0.10042	18.818	20.512	75.952	86.331	128.16	623.27	0.12392	71.343	0.084667	supercritical
370.00	16.906	9.9609	0.10039	18.814	20.511	75.940	86.331	128.12	623.88	0.12245	71.401	0.084704	supercritical
370.00	16.942	9.9641	0.10036	18.810	20.511	75.929	86.330	128.08	624.49	0.12098	71.460	0.084740	supercritical
370.00	16.979	9.9672	0.10033	18.807	20.510	75.917	86.330	128.04	625.10	0.11953	71.518	0.084776	supercritical
370.00	17.016	9.9704	0.10030	18.803	20.510	75.906	86.329	128.00	625.71	0.11808	71.576	0.084812	supercritical
370.00	17.052	9.9735	0.10027	18.799	20.509	75.894	86.329	127.96	626.32	0.11664	71.634	0.084848	supercritical
370.00	17.089	9.9766	0.10023	18.796	20.509	75.883	86.329	127.92	626.93	0.11520	71.692	0.084884	supercritical
370.00	17.126	9.9798	0.10020	18.792	20.508	75.872	86.328	127.88	627.53	0.11377	71.750	0.084920	supercritical
370.00	17.162	9.9829	0.10017	18.788	20.507	75.860	86.328	127.84	628.14	0.11235	71.807	0.084955	supercritical
370.00	17.199	9.9860	0.10014	18.785	20.507	75.849	86.328	127.80	628.74	0.11093	71.865	0.084991	supercritical
370.00	17.235	9.9891	0.10011	18.781	20.506	75.838	86.327	127.76	629.35	0.10952	71.923	0.085027	supercritical
370.00	17.272	9.9922	0.10008	18.777	20.506	75.826	86.327	127.72	629.95	0.10811	71.980	0.085063	supercritical
370.00	17.309	9.9953	0.10005	18.774	20.505	75.815	86.327	127.68	630.55	0.10672	72.038	0.085098	supercritical
370.00	17.345	9.9984	0.10002	18.770	20.505	75.804	86.327	127.65	631.15	0.10532	72.095	0.085134	supercritical
370.00	17.382	10.001	0.099985	18.767	20.504	75.793	86.326	127.61	631.75	0.10394	72.153	0.085169	supercritical
370.00	17.419	10.005	0.099954	18.763	20.504	75.781	86.326	127.57	632.35	0.10256	72.210	0.085205	supercritical
370.00	17.455	10.008	0.099924	18.759	20.503	75.770	86.326	127.53	632.95	0.10119	72.267	0.085240	supercritical
370.00	17.492	10.011	0.099893	18.756	20.503	75.759	86.325	127.49	633.54	0.099818	72.324	0.085276	supercritical
370.00	17.529	10.014	0.099863	18.752	20.503	75.748	86.325	127.46	634.14	0.098457	72.382	0.085311	supercritical
370.00	17.565	10.017	0.099832	18.749	20.502	75.737	86.325	127.42	634.73	0.097102	72.439	0.085347	supercritical
370.00	17.602	10.020	0.099802	18.745	20.502	75.726	86.325	127.38	635.33	0.095752	72.496	0.085382	supercritical
370.00	17.639	10.023	0.099772	18.741	20.501	75.715	86.325	127.34	635.92	0.094409	72.552	0.085417	supercritical
370.00	17.675	10.026	0.099742	18.738	20.501	75.704	86.324	127.31	636.51	0.093072	72.609	0.085453	supercritical
370.00	17.712	10.029	0.099712	18.734	20.500	75.693	86.324	127.27	637.10	0.091740	72.666	0.085488	supercritical
370.00	17.749	10.032	0.099682	18.731	20.500	75.682	86.324	127.23	637.69	0.090414	72.723	0.085523	supercritical
370.00	17.785	10.035	0.099652	18.727	20.500	75.671	86.324	127.20	638.28	0.089094	72.779	0.085558	supercritical
370.00	17.822	10.038	0.099622	18.724	20.499	75.660	86.324	127.16	638.87	0.087779	72.836	0.085593	supercritical
370.00	17.859	10.041	0.099592	18.720	20.499	75.649	86.324	127.12	639.45	0.086471	72.893	0.085628	supercritical
370.00	17.895	10.044	0.099562	18.717	20.498	75.638	86.323	127.09	640.04	0.085168	72.949	0.085663	supercritical
370.00	17.932	10.047	0.099533	18.713	20.498	75.627	86.323	127.05	640.62	0.083870	73.005	0.085698	supercritical
370.00	17.968	10.050	0.099503	18.710	20.498	75.616	86.323	127.02	641.21	0.082578	73.062	0.085733	supercritical
370.00	18.005	10.053	0.099474	18.706	20.497	75.605	86.323	126.98	641.79	0.081292	73.118	0.085768	supercritical
370.00	18.042	10.056	0.099445	18.703	20.497	75.594	86.323	126.94	642.37	0.080011	73.174	0.085803	supercritical
370.00	18.078	10.059	0.099415	18.699	20.496	75.583	86.323	126.91	642.95	0.078735	73.230	0.085837	supercritical
370.00	18.115	10.062	0.099386	18.696	20.496	75.572	86.323	126.87	643.53	0.077465	73.286	0.085872	supercritical
370.00	18.152	10.065	0.099357	18.692	20.496	75.562	86.323	126.84	644.11	0.076200	73.342	0.085907	supercritical
370.00	18.188	10.068	0.099328	18.689	20.495	75.551	86.323	126.80	644.69	0.074941	73.398	0.085942	supercritical
370.00	18.225	10.071	0.099299	18.685	20.495	75.540	86.323	126.77	645.26	0.073687	73.454	0.085976	supercritical
370.00	18.262	10.074	0.099270	18.682	20.495	75.529	86.323	126.73	645.84	0.072438	73.510	0.086011	supercritical
370.00	18.298	10.076	0.099242	18.678	20.494	75.519	86.323	126.70	646.42	0.071195	73.566	0.086045	supercritical
370.00	18.335	10.079	0.099213	18.675	20.494	75.508	86.323	126.67	646.99	0.069956	73.621	0.086080	supercritical
370.00	18.372	10.082	0.099184	18.671	20.494	75.497	86.323	126.63	647.56	0.068723	73.677	0.086114	supercritical
370.00	18.408	10.085	0.099156	18.668	20.493	75.486	86.323	126.60	648.14	0.067495	73.732	0.086149	supercritical
370.00	18.445	10.088	0.099127	18.665	20.493	75.476	86.323	126.56	648.71	0.066272	73.788	0.086183	supercritical
370.00	18.482	10.091	0.099099	18.661	20.493	75.465	86.323	126.53	649.28	0.065054	73.843	0.086218	supercritical
370.00	18.518	10.094	0.099070	18.658	20.492	75.455	86.323	126.50	649.85	0.063841	73.899	0.086252	supercritical
370.00	18.555	10.097	0.099042	18.654	20.492	75.444	86.323	126.46	650.42	0.062633	73.954	0.086286	supercritical
370.00	18.592	10.100	0.099014	18.651	20.492	75.433	86.323	126.43	650.99	0.061430	74.009	0.086320	supercritical
370.00	18.628	10.102	0.098986	18.648	20.492	75.423	86.323	126.40	651.55	0.060232	74.065	0.086355	supercritical
370.00	18.665	10.105	0.098958	18.644	20.491	75.412	86.323	126.36	652.12	0.059039	74.120	0.086389	supercritical
370.00	18.701	10.108	0.098930	18.641	20.491	75.402	86.323	126.33	652.69	0.057851	74.175	0.086423	supercritical
370.00	18.738	10.111	0.098902	18.637	20.491	75.391	86.323	126.30	653.25	0.056668	74.230	0.086457	supercritical
370.00	18.775	10.114	0.098874	18.634	20.490	75.381	86.323	126.26	653.81	0.055489	74.285	0.086491	supercritical
370.00	18.811	10.117	0.098846	18.631	20.490	75.370	86.323	126.23	654.38	0.054315	74.340	0.086525	supercritical
370.00	18.848	10.120	0.098819	18.627	20.490	75.360	86.323	126.20	654.94	0.053146	74.395	0.086559	supercritical
370.00	18.885	10.122	0.098791	18.624	20.490	75.349	86.323	126.17	655.50	0.051982	74.449	0.086593	supercritical
370.00	18.921	10.125	0.098763	18.621	20.489	75.339	86.323	126.13	656.06	0.050823	74.504	0.086627	supercritical
370.00	18.958	10.128	0.098736	18.617	20.489	75.328	86.323	126.10	656.62	0.049668	74.559	0.086661	supercritical
370.00	18.995	10.131	0.098708	18.614	20.489	75.318	86.324	126.07	657.18	0.048517	74.613	0.086695	supercritical
370.00	19.031	10.134	0.098681	18.611	20.489	75.308	86.324	126.04	657.74	0.047372	74.668	0.086729	supercritical
370.00	19.068	10.136	0.098654	18.607	20.489	75.297	86.324	126.01	658.29	0.046230	74.723	0.086763	supercritical
370.00	19.105	10.139	0.098627	18.604	20.488	75.287	86.324	125.98	658.85	0.045094	74.777	0.086796	supercritical
370.00	19.141	10.142	0.098599	18.601	20.488	75.277	86.324	125.94	659.41	0.043962	74.831	0.086830	supercritical
370.00	19.178	10.145	0.098572	18.598	20.488	75.266	86.324	125.91	659.96	0.042834	74.886	0.086864	supercritical
370.00	19.215	10.148	0.098545	18.594	20.488	75.256	86.324	125.88	660.51	0.041711	74.940	0.086897	supercritical
370.00	19.251	10.150	0.098518	18.591	20.488	75.246	86.325	125.85	661.07	0.040592	74.994	0.086931	supercritical
370.00	19.288	10.153	0.098492	18.588	20.487	75.236	86.325	125.82	661.62	0.039478	75.048	0.086965	supercritical
370.00	19.325	10.156	0.098465	18.584	20.487	75.225	86.325	125.79	662.17	0.038368	75.103	0.086998	supercritical
370.00	19.361	10.159	0.098438	18.581	20.487	75.215	86.325	125.76	662.72	0.037263	75.157	0.087032	supercritical
370.00	19.398	10.161	0.098411	18.578	20.487	75.205	86.325	125.73	663.27	0.036161	75.211	0.087065	supercritical
370.00	19.435	10.164	0.098385	18.575	20.487	75.195	86.326	125.70	663.82	0.035064	75.265	0.087098	supercritical
370.00	19.471	10.167	0.098358	18.571	20.487	75.184	86.326	125.67	664.37	0.033972	75.319	0.087132	supercritical
370.00	19.508	10.170	0.098332	18.568	20.486	75.174	86.326	125.64	664.91	0.032883	75.372	0.087165	supercritical
370.00	19.544	10.172	0.098305	18.565	20.486	75.164	86.326	125.61	665.46	0.031799	75.426	0.087199	supercritical
370.00	19.581	10.175	0.098279	18.562	20.486	75.154	86.327	125.58	666.01	0.030719	75.480	0.087232	supercritical
370.00	19.618	10.178	0.098253	18.558	20.486	75.144	86.327	125.55	666.55	0.029643	75.534	0.087265	supercritical
370.00	19.654	10.181	0.098226	18.555	20.486	75.134	86.327	125.52	667.09	0.028572	75.587	0.087298	supercritical
370.00	19.691	10.183	0.098200	18.552	20.486	75.124	86.327	125.49	667.64	0.027504	75.641	0.087332	supercritical
370.00	19.728	10.186	0.098174	18.549	20.486	75.114	86.328	125.46	668.18	0.026441	75.694	0.087365	supercritical
370.00	19.764	10.189	0.098148	18.546	20.485	75.104	86.328	125.43	668.72	0.025381	75.748	0.087398	supercritical
370.00	19.801	10.191	0.098122	18.542	20.485	75.094	86.328	125.40	669.26	0.024326	75.801	0.087431	supercritical
370.00	19.838	10.194	0.098096	18.539	20.485	75.084	86.328	125.37	669.80	0.023274	75.855	0.087464	supercritical
370.00	19.874	10.197	0.098070	18.536	20.485	75.074	86.329	125.34	670.34	0.022227	75.908	0.087497	supercritical
370.00	19.911	10.199	0.098044	18.533	20.485	75.064	86.329	125.31	670.88	0.021184	75.961	0.087530	supercritical
370.00	19.948	10.202	0.098019	18.530	20.485	75.054	86.329	125.28	671.42	0.020144	76.015	0.087563	supercritical
370.00	19.984	10.205	0.097993	18.527	20.485	75.044	86.330	125.25	671.96	0.019109	76.068	0.087596	supercritical
370.00	20.021	10.207	0.097967	18.523	20.485	75.034	86.330	125.22	672.49	0.018077	76.121	0.087629	supercritical
370.00	20.058	10.210	0.097942	18.520	20.485	75.024	86.330	125.20	673.03	0.017050	76.174	0.087662	supercritical
370.00	20.094	10.213	0.097916	18.517	20.485	75.014	86.331	125.17	673.56	0.016026	76.227	0.087695	supercritical
370.00	20.131	10.215	0.097891	18.514	20.485	75.004	86.331	125.14	674.10	0.015006	76.280	0.087728	supercritical
370.00	20.168	10.218	0.097866	18.511	20.484	74.994	86.331	125.11	674.63	0.013989	76.333	0.087760	supercritical
370.00	20.204	10.221	0.097840	18.508	20.484	74.984	86.332	125.08	675.16	0.012977	76.386	0.087793	supercritical
370.00	20.241	10.223	0.097815	18.505	20.484	74.975	86.332	125.05	675.69	0.011968	76.439	0.087826	supercritical
370.00	20.277	10.226	0.097790	18.501	20.484	74.965	86.332	125.03	676.23	0.010964	76.491	0.087859	supercritical
370.00	20.314	10.229	0.097765	18.498	20.484	74.955	86.333	125.00	676.76	0.0099624	76.544	0.087891	supercritical
370.00	20.351	10.231	0.097740	18.495	20.484	74.945	86.333	124.97	677.29	0.0089650	76.597	0.087924	supercritical
370.00	20.387	10.234	0.097715	18.492	20.484	74.935	86.333	124.94	677.81	0.0079712	76.649	0.087957	supercritical
370.00	20.424	10.237	0.097690	18.489	20.484	74.926	86.334	124.92	678.34	0.0069811	76.702	0.087989	supercritical
370.00	20.461	10.239	0.097665	18.486	20.484	74.916	86.334	124.89	678.87	0.0059947	76.754	0.088022	supercritical
370.00	20.497	10.242	0.097640	18.483	20.484	74.906	86.335	124.86	679.40	0.0050118	76.807	0.088054	supercritical
370.00	20.534	10.244	0.097615	18.480	20.484	74.896	86.335	124.83	679.92	0.0040326	76.859	0.088087	supercritical
370.00	20.571	10.247	0.097590	18.477	20.484	74.887	86.335	124.81	680.45	0.0030569	76.912	0.088119	supercritical
370.00	20.607	10.250	0.097566	18.473	20.484	74.877	86.336	124.78	680.97	0.0020848	76.964	0.088152	supercritical
370.00	20.644	10.252	0.097541	18.470	20.484	74.867	86.336	124.75	681.50	0.0011163	77.016	0.088184	supercritical
370.00	20.681	10.255	0.097516	18.467	20.484	74.858	86.337	124.72	682.02	0.00015120	77.069	0.088216	supercritical
370.00	20.717	10.257	0.097492	18.464	20.484	74.848	86.337	124.70	682.54	-0.00081034	77.121	0.088249	supercritical
370.00	20.754	10.260	0.097467	18.461	20.484	74.838	86.338	124.67	683.06	-0.0017684	77.173	0.088281	supercritical
370.00	20.791	10.262	0.097443	18.458	20.484	74.829	86.338	124.64	683.59	-0.0027230	77.225	0.088313	supercritical
370.00	20.827	10.265	0.097419	18.455	20.484	74.819	86.338	124.62	684.11	-0.0036742	77.277	0.088345	supercritical
370.00	20.864	10.268	0.097394	18.452	20.484	74.809	86.339	124.59	684.63	-0.0046219	77.329	0.088378	supercritical
370.00	20.901	10.270	0.097370	18.449	20.484	74.800	86.339	124.57	685.14	-0.0055663	77.381	0.088410	supercritical
370.00	20.937	10.273	0.097346	18.446	20.484	74.790	86.340	124.54	685.66	-0.0065073	77.433	0.088442	supercritical
370.00	20.974	10.275	0.097322	18.443	20.484	74.781	86.340	124.51	686.18	-0.0074449	77.485	0.088474	supercritical
370.00	21.010	10.278	0.097298	18.440	20.484	74.771	86.341	124.49	686.70	-0.0083791	77.537	0.088506	supercritical
370.00	21.047	10.280	0.097274	18.437	20.484	74.762	86.341	124.46	687.21	-0.0093100	77.589	0.088538	supercritical
370.00	21.084	10.283	0.097250	18.434	20.484	74.752	86.342	124.44	687.73	-0.010238	77.640	0.088570	supercritical
370.00	21.120	10.285	0.097226	18.431	20.484	74.743	86.342	124.41	688.24	-0.011162	77.692	0.088602	supercritical
370.00	21.157	10.288	0.097202	18.428	20.484	74.733	86.343	124.38	688.76	-0.012083	77.744	0.088634	supercritical
370.00	21.194	10.290	0.097178	18.425	20.484	74.724	86.343	124.36	689.27	-0.013001	77.795	0.088666	supercritical
370.00	21.230	10.293	0.097154	18.422	20.485	74.714	86.344	124.33	689.78	-0.013915	77.847	0.088698	supercritical
370.00	21.267	10.295	0.097131	18.419	20.485	74.705	86.344	124.31	690.30	-0.014827	77.898	0.088730	supercritical
370.00	21.304	10.298	0.097107	18.416	20.485	74.695	86.345	124.28	690.81	-0.015735	77.950	0.088762	supercritical
370.00	21.340	10.300	0.097083	18.413	20.485	74.686	86.345	124.26	691.32	-0.016640	78.001	0.088794	supercritical
370.00	21.377	10.303	0.097060	18.410	20.485	74.676	86.346	124.23	691.83	-0.017542	78.053	0.088826	supercritical
370.00	21.414	10.305	0.097036	18.407	20.485	74.667	86.346	124.21	692.34	-0.018440	78.104	0.088857	supercritical
370.00	21.450	10.308	0.097013	18.404	20.485	74.658	86.347	124.18	692.85	-0.019336	78.155	0.088889	supercritical
370.00	21.487	10.310	0.096989	18.401	20.485	74.648	86.347	124.16	693.36	-0.020228	78.206	0.088921	supercritical
370.00	21.524	10.313	0.096966	18.398	20.485	74.639	86.348	124.13	693.86	-0.021118	78.258	0.088953	supercritical
370.00	21.560	10.315	0.096943	18.395	20.485	74.630	86.348	124.11	694.37	-0.022004	78.309	0.088984	supercritical
370.00	21.597	10.318	0.096919	18.392	20.485	74.620	86.349	124.08	694.88	-0.022887	78.360	0.089016	supercritical
370.00	21.634	10.320	0.096896	18.389	20.485	74.611	86.350	124.06	695.38	-0.023767	78.411	0.089048	supercritical
370.00	21.670	10.323	0.096873	18.386	20.486	74.602	86.350	124.03	695.89	-0.024644	78.462	0.089079	supercritical
370.00	21.707	10.325	0.096850	18.383	20.486	74.592	86.351	124.01	696.39	-0.025518	78.513	0.089111	supercritical
370.00	21.743	10.328	0.096827	18.380	20.486	74.583	86.351	123.98	696.90	-0.026389	78.564	0.089142	supercritical
370.00	21.780	10.330	0.096804	18.378	20.486	74.574	86.352	123.96	697.40	-0.027257	78.615	0.089174	supercritical
370.00	21.817	10.333	0.096781	18.375	20.486	74.565	86.352	123.94	697.90	-0.028123	78.666	0.089205	supercritical
370.00	21.853	10.335	0.096758	18.372	20.486	74.555	86.353	123.91	698.40	-0.028985	78.717	0.089237	supercritical
370.00	21.890	10.338	0.096735	18.369	20.486	74.546	86.354	123.89	698.90	-0.029844	78.767	0.089268	supercritical
370.00	21.927	10.340	0.096712	18.366	20.486	74.537	86.354	123.86	699.40	-0.030700	78.818	0.089300	supercritical
370.00	21.963	10.342	0.096689	18.363	20.487	74.528	86.355	123.84	699.90	-0.031554	78.869	0.089331	supercritical
370.00	22.000	10.345	0.096667	18.360	20.487	74.519	86.355	123.82	700.40	-0.032404	78.920	0.089362	supercritical
