Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
507.60	7.4396	5.0478	0.19810	39.553	41.027	94.134	222.30	286.77	368.66	0.62067	69.681	0.083641	liquid
507.60	7.4729	5.0515	0.19796	39.542	41.021	94.110	222.29	286.59	369.66	0.61498	69.793	0.083694	liquid
507.60	7.5062	5.0551	0.19782	39.530	41.015	94.085	222.28	286.41	370.64	0.60935	69.904	0.083747	liquid
507.60	7.5396	5.0587	0.19768	39.519	41.009	94.061	222.27	286.23	371.63	0.60379	70.015	0.083800	liquid
507.60	7.5729	5.0623	0.19754	39.508	41.004	94.037	222.26	286.06	372.61	0.59830	70.125	0.083852	liquid
507.60	7.6062	5.0659	0.19740	39.497	40.998	94.013	222.26	285.89	373.58	0.59287	70.235	0.083904	liquid
507.60	7.6395	5.0695	0.19726	39.485	40.992	93.989	222.25	285.72	374.55	0.58751	70.345	0.083956	liquid
507.60	7.6728	5.0730	0.19712	39.474	40.987	93.965	222.24	285.55	375.52	0.58221	70.454	0.084007	liquid
507.60	7.7061	5.0765	0.19699	39.463	40.981	93.941	222.23	285.38	376.48	0.57698	70.562	0.084059	liquid
507.60	7.7395	5.0800	0.19685	39.452	40.976	93.917	222.22	285.22	377.44	0.57180	70.671	0.084110	liquid
507.60	7.7728	5.0835	0.19672	39.441	40.970	93.894	222.21	285.06	378.39	0.56668	70.778	0.084161	liquid
507.60	7.8061	5.0869	0.19658	39.431	40.965	93.870	222.20	284.90	379.34	0.56162	70.886	0.084212	liquid
507.60	7.8394	5.0904	0.19645	39.420	40.960	93.847	222.19	284.74	380.29	0.55662	70.993	0.084262	liquid
507.60	7.8727	5.0938	0.19632	39.409	40.955	93.824	222.18	284.58	381.23	0.55168	71.099	0.084312	liquid
507.60	7.9060	5.0972	0.19619	39.398	40.949	93.800	222.18	284.42	382.17	0.54679	71.205	0.084362	liquid
507.60	7.9394	5.1006	0.19606	39.388	40.944	93.777	222.17	284.27	383.10	0.54195	71.311	0.084412	liquid
507.60	7.9727	5.1039	0.19593	39.377	40.939	93.754	222.16	284.12	384.03	0.53717	71.416	0.084462	liquid
507.60	8.0060	5.1073	0.19580	39.366	40.934	93.732	222.15	283.97	384.96	0.53244	71.521	0.084511	liquid
507.60	8.0393	5.1106	0.19567	39.356	40.929	93.709	222.14	283.82	385.88	0.52776	71.626	0.084561	liquid
507.60	8.0726	5.1139	0.19555	39.345	40.924	93.686	222.14	283.67	386.80	0.52314	71.730	0.084610	liquid
507.60	8.1059	5.1172	0.19542	39.335	40.919	93.664	222.13	283.52	387.71	0.51856	71.834	0.084658	liquid
507.60	8.1393	5.1205	0.19529	39.325	40.914	93.641	222.12	283.38	388.62	0.51403	71.937	0.084707	liquid
507.60	8.1726	5.1237	0.19517	39.314	40.909	93.619	222.11	283.24	389.53	0.50955	72.040	0.084755	liquid
507.60	8.2059	5.1270	0.19505	39.304	40.905	93.597	222.10	283.09	390.44	0.50512	72.143	0.084804	liquid
507.60	8.2392	5.1302	0.19492	39.294	40.900	93.575	222.10	282.95	391.34	0.50073	72.245	0.084852	liquid
507.60	8.2725	5.1334	0.19480	39.284	40.895	93.553	222.09	282.81	392.23	0.49639	72.347	0.084900	liquid
507.60	8.3058	5.1366	0.19468	39.273	40.890	93.531	222.08	282.68	393.13	0.49210	72.448	0.084947	liquid
507.60	8.3392	5.1398	0.19456	39.263	40.886	93.509	222.08	282.54	394.02	0.48785	72.550	0.084995	liquid
507.60	8.3725	5.1429	0.19444	39.253	40.881	93.487	222.07	282.41	394.90	0.48364	72.650	0.085042	liquid
507.60	8.4058	5.1461	0.19432	39.243	40.877	93.465	222.06	282.27	395.79	0.47947	72.751	0.085089	liquid
507.60	8.4391	5.1492	0.19421	39.233	40.872	93.444	222.05	282.14	396.67	0.47535	72.851	0.085136	liquid
507.60	8.4724	5.1523	0.19409	39.223	40.868	93.422	222.05	282.01	397.54	0.47127	72.951	0.085183	liquid
507.60	8.5057	5.1554	0.19397	39.214	40.863	93.401	222.04	281.88	398.42	0.46723	73.051	0.085230	liquid
507.60	8.5391	5.1585	0.19385	39.204	40.859	93.379	222.03	281.75	399.29	0.46323	73.150	0.085276	liquid
507.60	8.5724	5.1616	0.19374	39.194	40.855	93.358	222.03	281.62	400.15	0.45927	73.249	0.085322	liquid
507.60	8.6057	5.1646	0.19363	39.184	40.850	93.337	222.02	281.50	401.02	0.45535	73.347	0.085368	liquid
507.60	8.6390	5.1677	0.19351	39.174	40.846	93.316	222.01	281.37	401.88	0.45147	73.445	0.085414	liquid
507.60	8.6723	5.1707	0.19340	39.165	40.842	93.295	222.01	281.25	402.73	0.44762	73.543	0.085460	liquid
507.60	8.7057	5.1737	0.19329	39.155	40.838	93.274	222.00	281.13	403.59	0.44381	73.641	0.085506	liquid
507.60	8.7390	5.1767	0.19317	39.146	40.834	93.253	221.99	281.01	404.44	0.44004	73.738	0.085551	liquid
507.60	8.7723	5.1797	0.19306	39.136	40.830	93.232	221.99	280.89	405.29	0.43630	73.835	0.085596	liquid
507.60	8.8056	5.1827	0.19295	39.126	40.825	93.212	221.98	280.77	406.13	0.43260	73.932	0.085641	liquid
507.60	8.8389	5.1856	0.19284	39.117	40.821	93.191	221.98	280.65	406.97	0.42894	74.028	0.085686	liquid
507.60	8.8722	5.1886	0.19273	39.108	40.817	93.171	221.97	280.53	407.81	0.42531	74.124	0.085731	liquid
507.60	8.9056	5.1915	0.19262	39.098	40.814	93.150	221.96	280.42	408.65	0.42171	74.220	0.085776	liquid
507.60	8.9389	5.1944	0.19251	39.089	40.810	93.130	221.96	280.30	409.48	0.41815	74.315	0.085820	liquid
507.60	8.9722	5.1973	0.19241	39.079	40.806	93.110	221.95	280.19	410.31	0.41462	74.410	0.085865	liquid
507.60	9.0055	5.2002	0.19230	39.070	40.802	93.089	221.95	280.07	411.14	0.41112	74.505	0.085909	liquid
507.60	9.0388	5.2031	0.19219	39.061	40.798	93.069	221.94	279.96	411.97	0.40765	74.600	0.085953	liquid
507.60	9.0721	5.2060	0.19209	39.052	40.794	93.049	221.93	279.85	412.79	0.40422	74.694	0.085997	liquid
507.60	9.1055	5.2088	0.19198	39.042	40.790	93.029	221.93	279.74	413.61	0.40082	74.788	0.086041	liquid
507.60	9.1388	5.2117	0.19188	39.033	40.787	93.009	221.92	279.63	414.43	0.39744	74.882	0.086084	liquid
507.60	9.1721	5.2145	0.19177	39.024	40.783	92.989	221.92	279.52	415.24	0.39410	74.975	0.086128	liquid
507.60	9.2054	5.2173	0.19167	39.015	40.779	92.970	221.91	279.42	416.05	0.39079	75.069	0.086171	liquid
507.60	9.2387	5.2201	0.19157	39.006	40.776	92.950	221.91	279.31	416.86	0.38750	75.162	0.086214	liquid
507.60	9.2720	5.2229	0.19146	38.997	40.772	92.930	221.90	279.20	417.67	0.38425	75.254	0.086257	liquid
507.60	9.3054	5.2257	0.19136	38.988	40.769	92.911	221.89	279.10	418.47	0.38102	75.347	0.086300	liquid
507.60	9.3387	5.2285	0.19126	38.979	40.765	92.891	221.89	279.00	419.27	0.37782	75.439	0.086343	liquid
507.60	9.3720	5.2312	0.19116	38.970	40.762	92.872	221.88	278.89	420.07	0.37465	75.531	0.086386	liquid
507.60	9.4053	5.2340	0.19106	38.961	40.758	92.852	221.88	278.79	420.86	0.37151	75.622	0.086428	liquid
507.60	9.4386	5.2367	0.19096	38.952	40.755	92.833	221.87	278.69	421.66	0.36840	75.714	0.086471	liquid
507.60	9.4719	5.2394	0.19086	38.944	40.751	92.814	221.87	278.59	422.45	0.36531	75.805	0.086513	liquid
507.60	9.5053	5.2421	0.19076	38.935	40.748	92.795	221.86	278.49	423.24	0.36224	75.896	0.086555	liquid
507.60	9.5386	5.2448	0.19066	38.926	40.745	92.775	221.86	278.39	424.02	0.35921	75.986	0.086597	liquid
507.60	9.5719	5.2475	0.19057	38.917	40.741	92.756	221.85	278.29	424.80	0.35620	76.077	0.086639	liquid
507.60	9.6052	5.2502	0.19047	38.909	40.738	92.737	221.85	278.20	425.59	0.35321	76.167	0.086681	liquid
507.60	9.6385	5.2529	0.19037	38.900	40.735	92.719	221.84	278.10	426.36	0.35025	76.256	0.086722	liquid
507.60	9.6718	5.2556	0.19028	38.891	40.732	92.700	221.84	278.00	427.14	0.34731	76.346	0.086764	liquid
507.60	9.7052	5.2582	0.19018	38.883	40.728	92.681	221.83	277.91	427.91	0.34440	76.435	0.086805	liquid
507.60	9.7385	5.2608	0.19008	38.874	40.725	92.662	221.83	277.82	428.68	0.34151	76.525	0.086846	liquid
507.60	9.7718	5.2635	0.18999	38.865	40.722	92.643	221.82	277.72	429.45	0.33865	76.614	0.086888	liquid
507.60	9.8051	5.2661	0.18989	38.857	40.719	92.625	221.82	277.63	430.22	0.33580	76.702	0.086929	liquid
507.60	9.8384	5.2687	0.18980	38.848	40.716	92.606	221.82	277.54	430.98	0.33299	76.791	0.086970	liquid
507.60	9.8717	5.2713	0.18971	38.840	40.713	92.588	221.81	277.45	431.75	0.33019	76.879	0.087010	liquid
507.60	9.9051	5.2739	0.18961	38.832	40.710	92.569	221.81	277.36	432.51	0.32742	76.967	0.087051	liquid
507.60	9.9384	5.2765	0.18952	38.823	40.707	92.551	221.80	277.27	433.26	0.32467	77.055	0.087092	liquid
507.60	9.9717	5.2790	0.18943	38.815	40.704	92.533	221.80	277.18	434.02	0.32194	77.142	0.087132	liquid
507.60	10.005	5.2816	0.18934	38.806	40.701	92.514	221.79	277.09	434.77	0.31923	77.229	0.087172	liquid
507.60	10.038	5.2841	0.18925	38.798	40.698	92.496	221.79	277.00	435.52	0.31654	77.316	0.087213	liquid
507.60	10.072	5.2867	0.18915	38.790	40.695	92.478	221.78	276.91	436.27	0.31388	77.403	0.087253	liquid
507.60	10.105	5.2892	0.18906	38.782	40.692	92.460	221.78	276.83	437.02	0.31123	77.490	0.087293	liquid
507.60	10.138	5.2917	0.18897	38.773	40.689	92.442	221.78	276.74	437.76	0.30861	77.576	0.087333	liquid
507.60	10.172	5.2943	0.18888	38.765	40.686	92.424	221.77	276.65	438.50	0.30600	77.663	0.087372	liquid
507.60	10.205	5.2968	0.18879	38.757	40.683	92.406	221.77	276.57	439.25	0.30342	77.749	0.087412	liquid
507.60	10.238	5.2993	0.18871	38.749	40.681	92.388	221.76	276.49	439.98	0.30086	77.834	0.087452	liquid
507.60	10.272	5.3017	0.18862	38.741	40.678	92.370	221.76	276.40	440.72	0.29831	77.920	0.087491	liquid
507.60	10.305	5.3042	0.18853	38.732	40.675	92.353	221.76	276.32	441.45	0.29579	78.005	0.087531	liquid
507.60	10.338	5.3067	0.18844	38.724	40.673	92.335	221.75	276.24	442.19	0.29328	78.091	0.087570	liquid
507.60	10.371	5.3091	0.18835	38.716	40.670	92.317	221.75	276.16	442.92	0.29080	78.175	0.087609	liquid
507.60	10.405	5.3116	0.18827	38.708	40.667	92.300	221.74	276.07	443.64	0.28833	78.260	0.087648	liquid
507.60	10.438	5.3140	0.18818	38.700	40.665	92.282	221.74	275.99	444.37	0.28588	78.345	0.087687	liquid
507.60	10.471	5.3165	0.18809	38.692	40.662	92.265	221.74	275.91	445.09	0.28345	78.429	0.087726	liquid
507.60	10.505	5.3189	0.18801	38.684	40.659	92.247	221.73	275.83	445.82	0.28103	78.513	0.087765	liquid
507.60	10.538	5.3213	0.18792	38.676	40.657	92.230	221.73	275.76	446.54	0.27864	78.597	0.087803	liquid
507.60	10.571	5.3237	0.18784	38.668	40.654	92.212	221.72	275.68	447.25	0.27626	78.681	0.087842	liquid
507.60	10.605	5.3261	0.18775	38.661	40.652	92.195	221.72	275.60	447.97	0.27390	78.765	0.087880	liquid
507.60	10.638	5.3285	0.18767	38.653	40.649	92.178	221.72	275.52	448.68	0.27155	78.848	0.087919	liquid
507.60	10.671	5.3309	0.18759	38.645	40.647	92.161	221.71	275.45	449.40	0.26923	78.931	0.087957	liquid
507.60	10.705	5.3333	0.18750	38.637	40.644	92.143	221.71	275.37	450.11	0.26692	79.014	0.087995	liquid
507.60	10.738	5.3356	0.18742	38.629	40.642	92.126	221.71	275.29	450.82	0.26462	79.097	0.088033	liquid
507.60	10.771	5.3380	0.18734	38.621	40.639	92.109	221.70	275.22	451.52	0.26235	79.180	0.088071	liquid
507.60	10.805	5.3403	0.18725	38.614	40.637	92.092	221.70	275.14	452.23	0.26009	79.262	0.088109	liquid
507.60	10.838	5.3427	0.18717	38.606	40.635	92.075	221.70	275.07	452.93	0.25784	79.344	0.088147	liquid
507.60	10.871	5.3450	0.18709	38.598	40.632	92.058	221.69	275.00	453.63	0.25561	79.426	0.088185	liquid
507.60	10.905	5.3473	0.18701	38.591	40.630	92.041	221.69	274.92	454.33	0.25340	79.508	0.088222	liquid
507.60	10.938	5.3497	0.18693	38.583	40.628	92.025	221.69	274.85	455.03	0.25120	79.590	0.088260	liquid
507.60	10.971	5.3520	0.18685	38.575	40.625	92.008	221.68	274.78	455.72	0.24902	79.671	0.088297	liquid
507.60	11.005	5.3543	0.18677	38.568	40.623	91.991	221.68	274.71	456.42	0.24685	79.753	0.088335	liquid
507.60	11.038	5.3566	0.18669	38.560	40.621	91.974	221.68	274.63	457.11	0.24470	79.834	0.088372	liquid
507.60	11.071	5.3589	0.18661	38.553	40.619	91.958	221.67	274.56	457.80	0.24257	79.915	0.088409	liquid
507.60	11.104	5.3611	0.18653	38.545	40.616	91.941	221.67	274.49	458.49	0.24044	79.996	0.088446	liquid
507.60	11.138	5.3634	0.18645	38.538	40.614	91.925	221.67	274.42	459.18	0.23834	80.076	0.088483	liquid
507.60	11.171	5.3657	0.18637	38.530	40.612	91.908	221.66	274.35	459.86	0.23624	80.157	0.088520	liquid
507.60	11.204	5.3679	0.18629	38.523	40.610	91.892	221.66	274.28	460.55	0.23416	80.237	0.088557	liquid
507.60	11.238	5.3702	0.18621	38.515	40.608	91.875	221.66	274.22	461.23	0.23210	80.317	0.088594	liquid
507.60	11.271	5.3724	0.18614	38.508	40.606	91.859	221.65	274.15	461.91	0.23005	80.397	0.088630	liquid
507.60	11.304	5.3747	0.18606	38.500	40.604	91.843	221.65	274.08	462.59	0.22801	80.477	0.088667	liquid
507.60	11.338	5.3769	0.18598	38.493	40.601	91.826	221.65	274.01	463.26	0.22599	80.557	0.088703	liquid
507.60	11.371	5.3791	0.18590	38.485	40.599	91.810	221.64	273.95	463.94	0.22398	80.636	0.088740	liquid
507.60	11.404	5.3813	0.18583	38.478	40.597	91.794	221.64	273.88	464.61	0.22198	80.715	0.088776	liquid
507.60	11.438	5.3835	0.18575	38.471	40.595	91.778	221.64	273.81	465.28	0.21999	80.794	0.088812	liquid
507.60	11.471	5.3858	0.18568	38.463	40.593	91.761	221.64	273.75	465.95	0.21802	80.873	0.088849	liquid
507.60	11.504	5.3879	0.18560	38.456	40.591	91.745	221.63	273.68	466.62	0.21607	80.952	0.088885	liquid
507.60	11.538	5.3901	0.18552	38.449	40.589	91.729	221.63	273.62	467.29	0.21412	81.031	0.088921	liquid
507.60	11.571	5.3923	0.18545	38.442	40.587	91.713	221.63	273.55	467.96	0.21219	81.109	0.088957	liquid
507.60	11.604	5.3945	0.18537	38.434	40.586	91.697	221.62	273.49	468.62	0.21027	81.188	0.088993	liquid
507.60	11.638	5.3967	0.18530	38.427	40.584	91.681	221.62	273.43	469.28	0.20836	81.266	0.089028	liquid
507.60	11.671	5.3988	0.18523	38.420	40.582	91.666	221.62	273.36	469.94	0.20647	81.344	0.089064	liquid
507.60	11.704	5.4010	0.18515	38.413	40.580	91.650	221.62	273.30	470.60	0.20458	81.422	0.089100	liquid
507.60	11.737	5.4031	0.18508	38.406	40.578	91.634	221.61	273.24	471.26	0.20271	81.499	0.089135	liquid
507.60	11.771	5.4053	0.18500	38.399	40.576	91.618	221.61	273.17	471.92	0.20085	81.577	0.089171	liquid
507.60	11.804	5.4074	0.18493	38.391	40.574	91.602	221.61	273.11	472.57	0.19901	81.654	0.089206	liquid
507.60	11.837	5.4095	0.18486	38.384	40.573	91.587	221.61	273.05	473.23	0.19717	81.732	0.089241	liquid
507.60	11.871	5.4117	0.18479	38.377	40.571	91.571	221.60	272.99	473.88	0.19535	81.809	0.089277	liquid
507.60	11.904	5.4138	0.18471	38.370	40.569	91.556	221.60	272.93	474.53	0.19353	81.886	0.089312	liquid
507.60	11.937	5.4159	0.18464	38.363	40.567	91.540	221.60	272.87	475.18	0.19173	81.962	0.089347	liquid
507.60	11.971	5.4180	0.18457	38.356	40.566	91.524	221.60	272.81	475.82	0.18994	82.039	0.089382	liquid
507.60	12.004	5.4201	0.18450	38.349	40.564	91.509	221.59	272.75	476.47	0.18817	82.115	0.089417	liquid
507.60	12.037	5.4222	0.18443	38.342	40.562	91.493	221.59	272.69	477.11	0.18640	82.192	0.089452	liquid
507.60	12.071	5.4243	0.18436	38.335	40.560	91.478	221.59	272.63	477.76	0.18464	82.268	0.089487	liquid
507.60	12.104	5.4264	0.18429	38.328	40.559	91.463	221.59	272.57	478.40	0.18289	82.344	0.089522	liquid
507.60	12.137	5.4284	0.18422	38.321	40.557	91.447	221.58	272.51	479.04	0.18116	82.420	0.089556	liquid
507.60	12.171	5.4305	0.18414	38.314	40.555	91.432	221.58	272.46	479.68	0.17943	82.496	0.089591	liquid
507.60	12.204	5.4326	0.18407	38.307	40.554	91.417	221.58	272.40	480.32	0.17772	82.571	0.089625	liquid
507.60	12.237	5.4346	0.18401	38.300	40.552	91.401	221.58	272.34	480.95	0.17602	82.647	0.089660	liquid
507.60	12.271	5.4367	0.18394	38.294	40.551	91.386	221.57	272.28	481.59	0.17432	82.722	0.089694	liquid
507.60	12.304	5.4387	0.18387	38.287	40.549	91.371	221.57	272.23	482.22	0.17264	82.797	0.089729	liquid
507.60	12.337	5.4408	0.18380	38.280	40.547	91.356	221.57	272.17	482.85	0.17097	82.873	0.089763	liquid
507.60	12.370	5.4428	0.18373	38.273	40.546	91.341	221.57	272.12	483.48	0.16930	82.947	0.089797	liquid
507.60	12.404	5.4448	0.18366	38.266	40.544	91.326	221.56	272.06	484.11	0.16765	83.022	0.089831	liquid
507.60	12.437	5.4468	0.18359	38.260	40.543	91.311	221.56	272.00	484.74	0.16601	83.097	0.089865	liquid
507.60	12.470	5.4489	0.18352	38.253	40.541	91.296	221.56	271.95	485.36	0.16437	83.171	0.089899	liquid
507.60	12.504	5.4509	0.18346	38.246	40.540	91.281	221.56	271.89	485.99	0.16275	83.246	0.089933	liquid
507.60	12.537	5.4529	0.18339	38.239	40.538	91.266	221.56	271.84	486.61	0.16113	83.320	0.089967	liquid
507.60	12.570	5.4549	0.18332	38.233	40.537	91.251	221.55	271.79	487.23	0.15953	83.394	0.090001	liquid
507.60	12.604	5.4569	0.18325	38.226	40.536	91.236	221.55	271.73	487.86	0.15793	83.468	0.090035	liquid
507.60	12.637	5.4589	0.18319	38.219	40.534	91.221	221.55	271.68	488.48	0.15635	83.542	0.090069	liquid
507.60	12.670	5.4609	0.18312	38.213	40.533	91.206	221.55	271.63	489.09	0.15477	83.616	0.090102	liquid
507.60	12.704	5.4628	0.18306	38.206	40.531	91.192	221.54	271.57	489.71	0.15320	83.689	0.090136	liquid
507.60	12.737	5.4648	0.18299	38.199	40.530	91.177	221.54	271.52	490.33	0.15164	83.763	0.090169	liquid
507.60	12.770	5.4668	0.18292	38.193	40.529	91.162	221.54	271.47	490.94	0.15009	83.836	0.090203	liquid
507.60	12.804	5.4687	0.18286	38.186	40.527	91.148	221.54	271.41	491.55	0.14855	83.909	0.090236	liquid
507.60	12.837	5.4707	0.18279	38.179	40.526	91.133	221.54	271.36	492.17	0.14702	83.983	0.090269	liquid
507.60	12.870	5.4726	0.18273	38.173	40.525	91.118	221.53	271.31	492.78	0.14549	84.056	0.090303	liquid
507.60	12.904	5.4746	0.18266	38.166	40.523	91.104	221.53	271.26	493.39	0.14398	84.128	0.090336	liquid
507.60	12.937	5.4765	0.18260	38.160	40.522	91.089	221.53	271.21	493.99	0.14247	84.201	0.090369	liquid
507.60	12.970	5.4785	0.18253	38.153	40.521	91.075	221.53	271.16	494.60	0.14097	84.274	0.090402	liquid
507.60	13.004	5.4804	0.18247	38.147	40.519	91.060	221.53	271.11	495.21	0.13948	84.346	0.090435	liquid
507.60	13.037	5.4823	0.18240	38.140	40.518	91.046	221.53	271.06	495.81	0.13800	84.418	0.090468	liquid
507.60	13.070	5.4843	0.18234	38.134	40.517	91.031	221.52	271.01	496.42	0.13653	84.491	0.090501	liquid
507.60	13.103	5.4862	0.18228	38.127	40.516	91.017	221.52	270.96	497.02	0.13506	84.563	0.090534	liquid
507.60	13.137	5.4881	0.18221	38.121	40.515	91.003	221.52	270.91	497.62	0.13361	84.635	0.090567	liquid
507.60	13.170	5.4900	0.18215	38.114	40.513	90.988	221.52	270.86	498.22	0.13216	84.707	0.090599	liquid
507.60	13.203	5.4919	0.18209	38.108	40.512	90.974	221.52	270.81	498.82	0.13072	84.778	0.090632	liquid
507.60	13.237	5.4938	0.18202	38.102	40.511	90.960	221.51	270.76	499.41	0.12928	84.850	0.090665	liquid
507.60	13.270	5.4957	0.18196	38.095	40.510	90.946	221.51	270.71	500.01	0.12786	84.921	0.090697	liquid
507.60	13.303	5.4976	0.18190	38.089	40.509	90.931	221.51	270.66	500.61	0.12644	84.993	0.090730	liquid
507.60	13.337	5.4995	0.18184	38.082	40.508	90.917	221.51	270.62	501.20	0.12503	85.064	0.090762	liquid
507.60	13.370	5.5013	0.18177	38.076	40.506	90.903	221.51	270.57	501.79	0.12363	85.135	0.090795	liquid
507.60	13.403	5.5032	0.18171	38.070	40.505	90.889	221.51	270.52	502.38	0.12224	85.206	0.090827	liquid
507.60	13.437	5.5051	0.18165	38.063	40.504	90.875	221.50	270.47	502.97	0.12085	85.277	0.090859	liquid
507.60	13.470	5.5069	0.18159	38.057	40.503	90.861	221.50	270.43	503.56	0.11947	85.348	0.090891	liquid
507.60	13.503	5.5088	0.18153	38.051	40.502	90.847	221.50	270.38	504.15	0.11810	85.419	0.090924	liquid
507.60	13.537	5.5106	0.18147	38.045	40.501	90.833	221.50	270.33	504.74	0.11673	85.489	0.090956	liquid
507.60	13.570	5.5125	0.18141	38.038	40.500	90.819	221.50	270.29	505.32	0.11537	85.560	0.090988	liquid
507.60	13.603	5.5143	0.18135	38.032	40.499	90.805	221.50	270.24	505.91	0.11402	85.630	0.091020	liquid
507.60	13.637	5.5162	0.18128	38.026	40.498	90.791	221.49	270.19	506.49	0.11268	85.700	0.091052	liquid
507.60	13.670	5.5180	0.18122	38.020	40.497	90.777	221.49	270.15	507.07	0.11135	85.770	0.091084	liquid
507.60	13.703	5.5199	0.18116	38.013	40.496	90.763	221.49	270.10	507.66	0.11002	85.840	0.091116	liquid
507.60	13.736	5.5217	0.18110	38.007	40.495	90.749	221.49	270.06	508.24	0.10869	85.910	0.091147	liquid
507.60	13.770	5.5235	0.18104	38.001	40.494	90.736	221.49	270.01	508.81	0.10738	85.980	0.091179	liquid
507.60	13.803	5.5253	0.18099	37.995	40.493	90.722	221.49	269.97	509.39	0.10607	86.050	0.091211	liquid
507.60	13.836	5.5271	0.18093	37.989	40.492	90.708	221.48	269.92	509.97	0.10477	86.119	0.091242	liquid
507.60	13.870	5.5289	0.18087	37.983	40.491	90.694	221.48	269.88	510.55	0.10348	86.189	0.091274	liquid
507.60	13.903	5.5307	0.18081	37.976	40.490	90.681	221.48	269.84	511.12	0.10219	86.258	0.091306	liquid
507.60	13.936	5.5325	0.18075	37.970	40.489	90.667	221.48	269.79	511.69	0.10091	86.327	0.091337	liquid
507.60	13.970	5.5343	0.18069	37.964	40.488	90.653	221.48	269.75	512.27	0.099631	86.397	0.091368	liquid
507.60	14.003	5.5361	0.18063	37.958	40.487	90.640	221.48	269.70	512.84	0.098363	86.466	0.091400	liquid
507.60	14.036	5.5379	0.18057	37.952	40.487	90.626	221.48	269.66	513.41	0.097101	86.535	0.091431	liquid
507.60	14.070	5.5397	0.18051	37.946	40.486	90.613	221.47	269.62	513.98	0.095846	86.603	0.091462	liquid
507.60	14.103	5.5415	0.18046	37.940	40.485	90.599	221.47	269.58	514.55	0.094597	86.672	0.091494	liquid
507.60	14.136	5.5433	0.18040	37.934	40.484	90.586	221.47	269.53	515.11	0.093355	86.741	0.091525	liquid
507.60	14.170	5.5450	0.18034	37.928	40.483	90.572	221.47	269.49	515.68	0.092118	86.809	0.091556	liquid
507.60	14.203	5.5468	0.18028	37.922	40.482	90.559	221.47	269.45	516.25	0.090888	86.878	0.091587	liquid
507.60	14.236	5.5486	0.18023	37.916	40.482	90.545	221.47	269.41	516.81	0.089664	86.946	0.091618	liquid
507.60	14.270	5.5503	0.18017	37.910	40.481	90.532	221.47	269.36	517.37	0.088447	87.014	0.091649	liquid
507.60	14.303	5.5521	0.18011	37.904	40.480	90.519	221.47	269.32	517.94	0.087235	87.082	0.091680	liquid
507.60	14.336	5.5538	0.18006	37.898	40.479	90.505	221.46	269.28	518.50	0.086029	87.150	0.091711	liquid
507.60	14.369	5.5556	0.18000	37.892	40.478	90.492	221.46	269.24	519.06	0.084830	87.218	0.091742	liquid
507.60	14.403	5.5573	0.17994	37.886	40.478	90.479	221.46	269.20	519.62	0.083636	87.286	0.091773	liquid
507.60	14.436	5.5591	0.17989	37.880	40.477	90.465	221.46	269.16	520.18	0.082448	87.354	0.091804	liquid
507.60	14.469	5.5608	0.17983	37.874	40.476	90.452	221.46	269.12	520.73	0.081266	87.421	0.091834	liquid
507.60	14.503	5.5625	0.17977	37.868	40.475	90.439	221.46	269.08	521.29	0.080090	87.489	0.091865	liquid
507.60	14.536	5.5642	0.17972	37.862	40.475	90.426	221.46	269.04	521.85	0.078920	87.556	0.091896	liquid
507.60	14.569	5.5660	0.17966	37.856	40.474	90.412	221.46	269.00	522.40	0.077755	87.624	0.091926	liquid
507.60	14.603	5.5677	0.17961	37.851	40.473	90.399	221.45	268.96	522.95	0.076596	87.691	0.091957	liquid
507.60	14.636	5.5694	0.17955	37.845	40.473	90.386	221.45	268.92	523.51	0.075443	87.758	0.091987	liquid
507.60	14.669	5.5711	0.17950	37.839	40.472	90.373	221.45	268.88	524.06	0.074295	87.825	0.092018	liquid
507.60	14.703	5.5728	0.17944	37.833	40.471	90.360	221.45	268.84	524.61	0.073153	87.892	0.092048	liquid
507.60	14.736	5.5745	0.17939	37.827	40.471	90.347	221.45	268.80	525.16	0.072016	87.959	0.092078	liquid
507.60	14.769	5.5762	0.17933	37.821	40.470	90.334	221.45	268.76	525.71	0.070885	88.026	0.092109	liquid
507.60	14.803	5.5779	0.17928	37.816	40.469	90.321	221.45	268.72	526.25	0.069759	88.092	0.092139	liquid
507.60	14.836	5.5796	0.17922	37.810	40.469	90.308	221.45	268.68	526.80	0.068638	88.159	0.092169	liquid
507.60	14.869	5.5813	0.17917	37.804	40.468	90.295	221.44	268.64	527.35	0.067523	88.225	0.092199	liquid
507.60	14.903	5.5830	0.17912	37.798	40.468	90.282	221.44	268.60	527.89	0.066414	88.292	0.092229	liquid
507.60	14.936	5.5847	0.17906	37.793	40.467	90.269	221.44	268.56	528.44	0.065309	88.358	0.092260	liquid
507.60	14.969	5.5863	0.17901	37.787	40.466	90.256	221.44	268.53	528.98	0.064210	88.424	0.092290	liquid
507.60	15.003	5.5880	0.17895	37.781	40.466	90.243	221.44	268.49	529.52	0.063115	88.490	0.092320	liquid
507.60	15.036	5.5897	0.17890	37.775	40.465	90.230	221.44	268.45	530.06	0.062027	88.556	0.092350	liquid
