Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
210.00	16.678	17.623	0.056744	5.2079	6.1543	34.575	29.586	67.736	692.59	0.45560	33.224	0.091795	supercritical
210.00	16.716	17.634	0.056707	5.2052	6.1531	34.559	29.585	67.666	693.53	0.45220	33.263	0.091877	supercritical
210.00	16.754	17.646	0.056671	5.2024	6.1519	34.543	29.584	67.597	694.47	0.44883	33.302	0.091959	supercritical
210.00	16.793	17.657	0.056634	5.1997	6.1508	34.527	29.584	67.528	695.41	0.44547	33.341	0.092040	supercritical
210.00	16.831	17.668	0.056598	5.1970	6.1496	34.512	29.583	67.460	696.34	0.44214	33.380	0.092121	supercritical
210.00	16.869	17.680	0.056562	5.1943	6.1485	34.496	29.582	67.392	697.27	0.43883	33.419	0.092202	supercritical
210.00	16.908	17.691	0.056527	5.1916	6.1473	34.480	29.582	67.324	698.20	0.43554	33.457	0.092283	supercritical
210.00	16.946	17.702	0.056491	5.1889	6.1462	34.464	29.581	67.257	699.13	0.43227	33.496	0.092363	supercritical
210.00	16.984	17.713	0.056456	5.1863	6.1451	34.449	29.580	67.191	700.05	0.42902	33.534	0.092444	supercritical
210.00	17.023	17.724	0.056421	5.1836	6.1440	34.433	29.580	67.124	700.97	0.42579	33.572	0.092524	supercritical
210.00	17.061	17.735	0.056386	5.1809	6.1429	34.418	29.579	67.059	701.89	0.42258	33.611	0.092604	supercritical
210.00	17.099	17.746	0.056351	5.1783	6.1418	34.402	29.579	66.994	702.81	0.41939	33.649	0.092684	supercritical
210.00	17.138	17.757	0.056316	5.1757	6.1408	34.387	29.578	66.929	703.72	0.41621	33.687	0.092764	supercritical
210.00	17.176	17.768	0.056282	5.1730	6.1397	34.372	29.577	66.864	704.63	0.41306	33.725	0.092844	supercritical
210.00	17.214	17.779	0.056247	5.1704	6.1387	34.356	29.577	66.800	705.54	0.40993	33.763	0.092923	supercritical
210.00	17.253	17.789	0.056213	5.1678	6.1376	34.341	29.576	66.737	706.45	0.40682	33.800	0.093003	supercritical
210.00	17.291	17.800	0.056179	5.1652	6.1366	34.326	29.576	66.674	707.36	0.40373	33.838	0.093082	supercritical
210.00	17.329	17.811	0.056145	5.1626	6.1356	34.311	29.575	66.611	708.26	0.40065	33.876	0.093161	supercritical
210.00	17.367	17.822	0.056111	5.1600	6.1345	34.296	29.575	66.548	709.16	0.39759	33.913	0.093240	supercritical
210.00	17.406	17.832	0.056078	5.1574	6.1335	34.281	29.575	66.487	710.06	0.39456	33.951	0.093318	supercritical
210.00	17.444	17.843	0.056044	5.1549	6.1325	34.266	29.574	66.425	710.96	0.39154	33.988	0.093397	supercritical
210.00	17.482	17.854	0.056011	5.1523	6.1315	34.251	29.574	66.364	711.85	0.38854	34.026	0.093475	supercritical
210.00	17.521	17.864	0.055978	5.1498	6.1305	34.236	29.573	66.303	712.75	0.38555	34.063	0.093554	supercritical
210.00	17.559	17.875	0.055945	5.1472	6.1296	34.221	29.573	66.243	713.64	0.38258	34.100	0.093632	supercritical
210.00	17.597	17.885	0.055912	5.1447	6.1286	34.206	29.573	66.183	714.53	0.37964	34.137	0.093710	supercritical
210.00	17.636	17.896	0.055880	5.1422	6.1276	34.191	29.572	66.123	715.41	0.37670	34.174	0.093788	supercritical
210.00	17.674	17.906	0.055847	5.1397	6.1267	34.177	29.572	66.064	716.30	0.37379	34.211	0.093865	supercritical
210.00	17.712	17.916	0.055815	5.1371	6.1258	34.162	29.572	66.005	717.18	0.37089	34.248	0.093943	supercritical
210.00	17.751	17.927	0.055782	5.1346	6.1248	34.147	29.571	65.946	718.06	0.36801	34.285	0.094020	supercritical
210.00	17.789	17.937	0.055750	5.1322	6.1239	34.133	29.571	65.888	718.94	0.36515	34.321	0.094097	supercritical
210.00	17.827	17.947	0.055718	5.1297	6.1230	34.118	29.571	65.831	719.81	0.36230	34.358	0.094174	supercritical
210.00	17.866	17.958	0.055687	5.1272	6.1221	34.104	29.570	65.773	720.69	0.35947	34.394	0.094251	supercritical
210.00	17.904	17.968	0.055655	5.1247	6.1212	34.089	29.570	65.716	721.56	0.35666	34.431	0.094328	supercritical
210.00	17.942	17.978	0.055624	5.1223	6.1203	34.075	29.570	65.659	722.43	0.35386	34.467	0.094405	supercritical
210.00	17.981	17.988	0.055592	5.1198	6.1194	34.061	29.570	65.603	723.30	0.35108	34.504	0.094481	supercritical
210.00	18.019	17.998	0.055561	5.1174	6.1185	34.046	29.569	65.547	724.17	0.34831	34.540	0.094558	supercritical
210.00	18.057	18.008	0.055530	5.1149	6.1176	34.032	29.569	65.491	725.03	0.34556	34.576	0.094634	supercritical
210.00	18.095	18.018	0.055499	5.1125	6.1168	34.018	29.569	65.436	725.89	0.34283	34.612	0.094710	supercritical
210.00	18.134	18.028	0.055468	5.1101	6.1159	34.004	29.569	65.381	726.75	0.34011	34.648	0.094786	supercritical
210.00	18.172	18.038	0.055437	5.1077	6.1151	33.989	29.569	65.326	727.61	0.33740	34.684	0.094862	supercritical
210.00	18.210	18.048	0.055407	5.1052	6.1142	33.975	29.569	65.272	728.47	0.33471	34.720	0.094937	supercritical
210.00	18.249	18.058	0.055376	5.1028	6.1134	33.961	29.568	65.218	729.32	0.33204	34.756	0.095013	supercritical
210.00	18.287	18.068	0.055346	5.1005	6.1126	33.947	29.568	65.164	730.18	0.32938	34.792	0.095088	supercritical
210.00	18.325	18.078	0.055316	5.0981	6.1117	33.933	29.568	65.110	731.03	0.32674	34.827	0.095164	supercritical
210.00	18.364	18.088	0.055286	5.0957	6.1109	33.919	29.568	65.057	731.88	0.32411	34.863	0.095239	supercritical
210.00	18.402	18.098	0.055256	5.0933	6.1101	33.905	29.568	65.004	732.73	0.32149	34.898	0.095314	supercritical
210.00	18.440	18.107	0.055226	5.0909	6.1093	33.891	29.568	64.952	733.57	0.31889	34.934	0.095388	supercritical
210.00	18.479	18.117	0.055196	5.0886	6.1085	33.878	29.568	64.900	734.41	0.31630	34.969	0.095463	supercritical
210.00	18.517	18.127	0.055167	5.0862	6.1078	33.864	29.568	64.848	735.26	0.31373	35.005	0.095538	supercritical
210.00	18.555	18.137	0.055137	5.0839	6.1070	33.850	29.568	64.796	736.10	0.31117	35.040	0.095612	supercritical
210.00	18.594	18.146	0.055108	5.0816	6.1062	33.836	29.568	64.745	736.93	0.30863	35.075	0.095687	supercritical
210.00	18.632	18.156	0.055079	5.0792	6.1055	33.823	29.568	64.694	737.77	0.30610	35.110	0.095761	supercritical
210.00	18.670	18.165	0.055050	5.0769	6.1047	33.809	29.568	64.643	738.61	0.30358	35.145	0.095835	supercritical
210.00	18.709	18.175	0.055021	5.0746	6.1040	33.795	29.568	64.593	739.44	0.30107	35.180	0.095909	supercritical
210.00	18.747	18.184	0.054992	5.0723	6.1032	33.782	29.568	64.543	740.27	0.29858	35.215	0.095983	supercritical
210.00	18.785	18.194	0.054963	5.0700	6.1025	33.768	29.568	64.493	741.10	0.29611	35.250	0.096056	supercritical
210.00	18.823	18.203	0.054935	5.0677	6.1017	33.755	29.568	64.443	741.93	0.29364	35.285	0.096130	supercritical
210.00	18.862	18.213	0.054906	5.0654	6.1010	33.741	29.568	64.394	742.75	0.29119	35.320	0.096203	supercritical
210.00	18.900	18.222	0.054878	5.0631	6.1003	33.728	29.568	64.345	743.58	0.28875	35.354	0.096277	supercritical
210.00	18.938	18.232	0.054850	5.0608	6.0996	33.715	29.568	64.296	744.40	0.28633	35.389	0.096350	supercritical
210.00	18.977	18.241	0.054822	5.0586	6.0989	33.701	29.568	64.248	745.22	0.28392	35.424	0.096423	supercritical
210.00	19.015	18.250	0.054793	5.0563	6.0982	33.688	29.568	64.200	746.04	0.28152	35.458	0.096496	supercritical
210.00	19.053	18.260	0.054766	5.0540	6.0975	33.675	29.568	64.152	746.86	0.27913	35.492	0.096569	supercritical
210.00	19.092	18.269	0.054738	5.0518	6.0968	33.661	29.568	64.104	747.67	0.27676	35.527	0.096641	supercritical
210.00	19.130	18.278	0.054710	5.0495	6.0962	33.648	29.568	64.057	748.49	0.27439	35.561	0.096714	supercritical
210.00	19.168	18.287	0.054682	5.0473	6.0955	33.635	29.568	64.009	749.30	0.27205	35.595	0.096786	supercritical
210.00	19.207	18.297	0.054655	5.0451	6.0948	33.622	29.568	63.963	750.11	0.26971	35.630	0.096859	supercritical
210.00	19.245	18.306	0.054628	5.0429	6.0942	33.609	29.569	63.916	750.92	0.26738	35.664	0.096931	supercritical
210.00	19.283	18.315	0.054600	5.0406	6.0935	33.596	29.569	63.870	751.72	0.26507	35.698	0.097003	supercritical
210.00	19.322	18.324	0.054573	5.0384	6.0929	33.583	29.569	63.823	752.53	0.26277	35.732	0.097075	supercritical
210.00	19.360	18.333	0.054546	5.0362	6.0922	33.570	29.569	63.778	753.33	0.26048	35.766	0.097147	supercritical
210.00	19.398	18.342	0.054519	5.0340	6.0916	33.557	29.569	63.732	754.14	0.25820	35.800	0.097219	supercritical
210.00	19.437	18.351	0.054492	5.0318	6.0910	33.544	29.569	63.686	754.94	0.25593	35.833	0.097290	supercritical
210.00	19.475	18.360	0.054466	5.0296	6.0903	33.531	29.570	63.641	755.74	0.25368	35.867	0.097362	supercritical
210.00	19.513	18.369	0.054439	5.0274	6.0897	33.518	29.570	63.596	756.53	0.25143	35.901	0.097433	supercritical
210.00	19.552	18.378	0.054412	5.0253	6.0891	33.505	29.570	63.552	757.33	0.24920	35.934	0.097505	supercritical
210.00	19.590	18.387	0.054386	5.0231	6.0885	33.492	29.570	63.507	758.12	0.24698	35.968	0.097576	supercritical
210.00	19.628	18.396	0.054360	5.0209	6.0879	33.480	29.570	63.463	758.92	0.24477	36.002	0.097647	supercritical
210.00	19.666	18.405	0.054333	5.0188	6.0873	33.467	29.571	63.419	759.71	0.24257	36.035	0.097718	supercritical
210.00	19.705	18.414	0.054307	5.0166	6.0867	33.454	29.571	63.375	760.50	0.24038	36.068	0.097789	supercritical
210.00	19.743	18.423	0.054281	5.0145	6.0862	33.441	29.571	63.332	761.29	0.23820	36.102	0.097859	supercritical
210.00	19.781	18.431	0.054255	5.0123	6.0856	33.429	29.571	63.289	762.07	0.23604	36.135	0.097930	supercritical
210.00	19.820	18.440	0.054229	5.0102	6.0850	33.416	29.572	63.245	762.86	0.23388	36.168	0.098000	supercritical
210.00	19.858	18.449	0.054204	5.0081	6.0844	33.404	29.572	63.203	763.64	0.23173	36.202	0.098071	supercritical
210.00	19.896	18.458	0.054178	5.0059	6.0839	33.391	29.572	63.160	764.42	0.22960	36.235	0.098141	supercritical
210.00	19.935	18.466	0.054152	5.0038	6.0833	33.379	29.573	63.118	765.20	0.22747	36.268	0.098211	supercritical
210.00	19.973	18.475	0.054127	5.0017	6.0828	33.366	29.573	63.075	765.98	0.22536	36.301	0.098281	supercritical
210.00	20.011	18.484	0.054101	4.9996	6.0822	33.354	29.573	63.033	766.76	0.22326	36.334	0.098351	supercritical
210.00	20.050	18.492	0.054076	4.9975	6.0817	33.341	29.574	62.992	767.54	0.22116	36.367	0.098421	supercritical
210.00	20.088	18.501	0.054051	4.9954	6.0812	33.329	29.574	62.950	768.31	0.21908	36.400	0.098491	supercritical
210.00	20.126	18.510	0.054026	4.9933	6.0807	33.316	29.574	62.909	769.08	0.21701	36.432	0.098560	supercritical
210.00	20.165	18.518	0.054001	4.9912	6.0801	33.304	29.575	62.868	769.86	0.21494	36.465	0.098630	supercritical
210.00	20.203	18.527	0.053976	4.9891	6.0796	33.292	29.575	62.827	770.63	0.21289	36.498	0.098699	supercritical
210.00	20.241	18.535	0.053951	4.9871	6.0791	33.280	29.575	62.786	771.39	0.21085	36.530	0.098769	supercritical
210.00	20.280	18.544	0.053926	4.9850	6.0786	33.267	29.576	62.746	772.16	0.20881	36.563	0.098838	supercritical
210.00	20.318	18.552	0.053902	4.9829	6.0781	33.255	29.576	62.705	772.93	0.20679	36.596	0.098907	supercritical
210.00	20.356	18.561	0.053877	4.9809	6.0776	33.243	29.576	62.665	773.69	0.20477	36.628	0.098976	supercritical
210.00	20.394	18.569	0.053852	4.9788	6.0771	33.231	29.577	62.625	774.45	0.20277	36.661	0.099045	supercritical
210.00	20.433	18.578	0.053828	4.9768	6.0766	33.219	29.577	62.585	775.22	0.20077	36.693	0.099114	supercritical
210.00	20.471	18.586	0.053804	4.9747	6.0762	33.206	29.578	62.546	775.98	0.19879	36.725	0.099182	supercritical
210.00	20.509	18.594	0.053779	4.9727	6.0757	33.194	29.578	62.507	776.74	0.19681	36.758	0.099251	supercritical
210.00	20.548	18.603	0.053755	4.9707	6.0752	33.182	29.578	62.467	777.49	0.19484	36.790	0.099320	supercritical
210.00	20.586	18.611	0.053731	4.9686	6.0747	33.170	29.579	62.429	778.25	0.19288	36.822	0.099388	supercritical
210.00	20.624	18.619	0.053707	4.9666	6.0743	33.158	29.579	62.390	779.00	0.19093	36.854	0.099456	supercritical
210.00	20.663	18.628	0.053683	4.9646	6.0738	33.146	29.580	62.351	779.76	0.18899	36.886	0.099524	supercritical
210.00	20.701	18.636	0.053660	4.9626	6.0734	33.134	29.580	62.313	780.51	0.18706	36.918	0.099592	supercritical
210.00	20.739	18.644	0.053636	4.9606	6.0729	33.123	29.581	62.275	781.26	0.18514	36.950	0.099660	supercritical
210.00	20.778	18.652	0.053612	4.9586	6.0725	33.111	29.581	62.237	782.01	0.18323	36.982	0.099728	supercritical
210.00	20.816	18.661	0.053589	4.9566	6.0721	33.099	29.581	62.199	782.75	0.18132	37.014	0.099796	supercritical
210.00	20.854	18.669	0.053565	4.9546	6.0716	33.087	29.582	62.161	783.50	0.17943	37.046	0.099864	supercritical
210.00	20.893	18.677	0.053542	4.9526	6.0712	33.075	29.582	62.124	784.25	0.17754	37.078	0.099931	supercritical
210.00	20.931	18.685	0.053518	4.9506	6.0708	33.063	29.583	62.086	784.99	0.17566	37.109	0.099999	supercritical
210.00	20.969	18.693	0.053495	4.9486	6.0704	33.052	29.583	62.049	785.73	0.17379	37.141	0.10007	supercritical
210.00	21.008	18.701	0.053472	4.9467	6.0700	33.040	29.584	62.012	786.47	0.17193	37.173	0.10013	supercritical
210.00	21.046	18.710	0.053449	4.9447	6.0696	33.028	29.584	61.976	787.21	0.17008	37.204	0.10020	supercritical
210.00	21.084	18.718	0.053426	4.9427	6.0692	33.017	29.585	61.939	787.95	0.16823	37.236	0.10027	supercritical
210.00	21.122	18.726	0.053403	4.9408	6.0688	33.005	29.585	61.903	788.69	0.16640	37.267	0.10034	supercritical
210.00	21.161	18.734	0.053380	4.9388	6.0684	32.993	29.586	61.866	789.42	0.16457	37.299	0.10040	supercritical
210.00	21.199	18.742	0.053357	4.9369	6.0680	32.982	29.586	61.830	790.16	0.16275	37.330	0.10047	supercritical
210.00	21.237	18.750	0.053334	4.9349	6.0676	32.970	29.587	61.794	790.89	0.16094	37.362	0.10054	supercritical
210.00	21.276	18.758	0.053312	4.9330	6.0672	32.959	29.587	61.759	791.62	0.15913	37.393	0.10060	supercritical
210.00	21.314	18.766	0.053289	4.9310	6.0668	32.947	29.588	61.723	792.35	0.15734	37.424	0.10067	supercritical
210.00	21.352	18.773	0.053267	4.9291	6.0665	32.936	29.589	61.688	793.08	0.15555	37.456	0.10074	supercritical
210.00	21.391	18.781	0.053244	4.9272	6.0661	32.924	29.589	61.652	793.81	0.15377	37.487	0.10080	supercritical
210.00	21.429	18.789	0.053222	4.9253	6.0657	32.913	29.590	61.617	794.54	0.15200	37.518	0.10087	supercritical
210.00	21.467	18.797	0.053200	4.9233	6.0654	32.901	29.590	61.582	795.26	0.15024	37.549	0.10093	supercritical
210.00	21.506	18.805	0.053177	4.9214	6.0650	32.890	29.591	61.548	795.99	0.14848	37.580	0.10100	supercritical
210.00	21.544	18.813	0.053155	4.9195	6.0647	32.879	29.591	61.513	796.71	0.14673	37.611	0.10107	supercritical
210.00	21.582	18.821	0.053133	4.9176	6.0643	32.867	29.592	61.478	797.43	0.14499	37.642	0.10113	supercritical
210.00	21.621	18.828	0.053111	4.9157	6.0640	32.856	29.593	61.444	798.15	0.14326	37.673	0.10120	supercritical
210.00	21.659	18.836	0.053089	4.9138	6.0637	32.845	29.593	61.410	798.87	0.14153	37.704	0.10126	supercritical
210.00	21.697	18.844	0.053067	4.9119	6.0633	32.834	29.594	61.376	799.59	0.13981	37.735	0.10133	supercritical
210.00	21.736	18.852	0.053046	4.9100	6.0630	32.822	29.594	61.342	800.31	0.13810	37.765	0.10139	supercritical
210.00	21.774	18.859	0.053024	4.9082	6.0627	32.811	29.595	61.309	801.02	0.13640	37.796	0.10146	supercritical
210.00	21.812	18.867	0.053002	4.9063	6.0624	32.800	29.596	61.275	801.74	0.13470	37.827	0.10153	supercritical
210.00	21.851	18.875	0.052981	4.9044	6.0621	32.789	29.596	61.242	802.45	0.13301	37.857	0.10159	supercritical
210.00	21.889	18.882	0.052959	4.9025	6.0618	32.778	29.597	61.208	803.16	0.13133	37.888	0.10166	supercritical
210.00	21.927	18.890	0.052938	4.9007	6.0614	32.766	29.597	61.175	803.87	0.12966	37.919	0.10172	supercritical
210.00	21.965	18.898	0.052916	4.8988	6.0611	32.755	29.598	61.142	804.58	0.12799	37.949	0.10179	supercritical
210.00	22.004	18.905	0.052895	4.8970	6.0608	32.744	29.599	61.110	805.29	0.12633	37.980	0.10185	supercritical
210.00	22.042	18.913	0.052874	4.8951	6.0606	32.733	29.599	61.077	806.00	0.12468	38.010	0.10192	supercritical
210.00	22.080	18.921	0.052853	4.8933	6.0603	32.722	29.600	61.044	806.70	0.12303	38.040	0.10198	supercritical
210.00	22.119	18.928	0.052832	4.8914	6.0600	32.711	29.601	61.012	807.41	0.12139	38.071	0.10205	supercritical
210.00	22.157	18.936	0.052811	4.8896	6.0597	32.700	29.601	60.980	808.11	0.11976	38.101	0.10211	supercritical
210.00	22.195	18.943	0.052790	4.8877	6.0594	32.689	29.602	60.948	808.82	0.11814	38.131	0.10217	supercritical
210.00	22.234	18.951	0.052769	4.8859	6.0591	32.678	29.603	60.916	809.52	0.11652	38.162	0.10224	supercritical
210.00	22.272	18.958	0.052748	4.8841	6.0589	32.667	29.603	60.884	810.22	0.11491	38.192	0.10230	supercritical
210.00	22.310	18.966	0.052727	4.8823	6.0586	32.657	29.604	60.852	810.92	0.11330	38.222	0.10237	supercritical
210.00	22.349	18.973	0.052706	4.8804	6.0583	32.646	29.605	60.821	811.61	0.11170	38.252	0.10243	supercritical
210.00	22.387	18.981	0.052686	4.8786	6.0581	32.635	29.605	60.789	812.31	0.11011	38.282	0.10250	supercritical
210.00	22.425	18.988	0.052665	4.8768	6.0578	32.624	29.606	60.758	813.01	0.10853	38.312	0.10256	supercritical
210.00	22.464	18.995	0.052644	4.8750	6.0576	32.613	29.607	60.727	813.70	0.10695	38.342	0.10262	supercritical
210.00	22.502	19.003	0.052624	4.8732	6.0573	32.602	29.607	60.696	814.39	0.10538	38.372	0.10269	supercritical
210.00	22.540	19.010	0.052604	4.8714	6.0571	32.592	29.608	60.665	815.09	0.10381	38.402	0.10275	supercritical
210.00	22.579	19.017	0.052583	4.8696	6.0569	32.581	29.609	60.634	815.78	0.10225	38.432	0.10282	supercritical
210.00	22.617	19.025	0.052563	4.8678	6.0566	32.570	29.609	60.604	816.47	0.10070	38.462	0.10288	supercritical
210.00	22.655	19.032	0.052543	4.8660	6.0564	32.560	29.610	60.573	817.16	0.099153	38.491	0.10294	supercritical
210.00	22.693	19.039	0.052523	4.8642	6.0562	32.549	29.611	60.543	817.84	0.097613	38.521	0.10301	supercritical
210.00	22.732	19.047	0.052502	4.8625	6.0559	32.538	29.612	60.513	818.53	0.096079	38.551	0.10307	supercritical
210.00	22.770	19.054	0.052482	4.8607	6.0557	32.528	29.612	60.483	819.22	0.094552	38.581	0.10313	supercritical
210.00	22.808	19.061	0.052462	4.8589	6.0555	32.517	29.613	60.453	819.90	0.093031	38.610	0.10320	supercritical
210.00	22.847	19.069	0.052442	4.8571	6.0553	32.506	29.614	60.423	820.59	0.091516	38.640	0.10326	supercritical
210.00	22.885	19.076	0.052423	4.8554	6.0551	32.496	29.615	60.393	821.27	0.090007	38.669	0.10332	supercritical
210.00	22.923	19.083	0.052403	4.8536	6.0549	32.485	29.615	60.363	821.95	0.088504	38.699	0.10339	supercritical
210.00	22.962	19.090	0.052383	4.8519	6.0547	32.475	29.616	60.334	822.63	0.087008	38.728	0.10345	supercritical
210.00	23.000	19.097	0.052363	4.8501	6.0545	32.464	29.617	60.305	823.31	0.085517	38.758	0.10351	supercritical
